"Datum";"Region";"PCR_Pos";"Ag_Neg";"Ag_Pos";"Total";"Pocet.potvrdenych";"Potvrdenych";"newcases";"date";"positive"
2020-09-15;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-09-15;323
2020-09-14;"Banskobystrický kraj";13;0;0;0;NA;79333;13;2020-09-14;321
2020-09-13;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-09-13;308
2020-09-12;"Banskobystrický kraj";5;0;0;0;NA;79333;5;2020-09-12;307
2020-09-11;"Banskobystrický kraj";19;0;0;0;NA;79333;19;2020-09-11;302
2020-09-10;"Banskobystrický kraj";11;0;0;0;NA;79333;11;2020-09-10;283
2020-09-09;"Banskobystrický kraj";13;0;0;0;NA;79333;13;2020-09-09;272
2020-09-08;"Banskobystrický kraj";5;0;0;0;NA;79333;5;2020-09-08;259
2020-09-07;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-09-07;254
2020-09-06;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-09-06;252
2020-09-05;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-09-05;252
2020-09-04;"Banskobystrický kraj";9;0;0;0;NA;79333;9;2020-09-04;252
2020-09-03;"Banskobystrický kraj";5;0;0;0;NA;79333;5;2020-09-03;243
2020-09-02;"Banskobystrický kraj";6;0;0;0;NA;79333;6;2020-09-02;238
2020-09-01;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-09-01;232
2020-08-31;"Banskobystrický kraj";6;0;0;0;NA;79333;6;2020-08-31;230
2020-08-30;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-08-30;224
2020-08-29;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-08-29;224
2020-08-28;"Banskobystrický kraj";3;0;0;0;NA;79333;3;2020-08-28;223
2020-08-27;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-08-27;220
2020-08-26;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-08-26;219
2020-08-25;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-08-25;217
2020-08-24;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-08-24;215
2020-08-23;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-08-23;215
2020-08-22;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-08-22;215
2020-08-21;"Banskobystrický kraj";4;0;0;0;NA;79333;4;2020-08-21;215
2020-08-20;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-08-20;211
2020-08-19;"Banskobystrický kraj";4;0;0;0;NA;79333;4;2020-08-19;210
2020-08-18;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-08-18;206
2020-08-17;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-08-17;206
2020-08-16;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-08-16;205
2020-08-15;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-08-15;205
2020-08-14;"Banskobystrický kraj";5;0;0;0;NA;79333;5;2020-08-14;205
2020-08-13;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-08-13;200
2020-08-12;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-08-12;200
2020-08-11;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-08-11;200
2020-08-10;"Banskobystrický kraj";3;0;0;0;NA;79333;3;2020-08-10;198
2020-08-09;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-08-09;195
2020-08-08;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-08-08;195
2020-08-07;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-08-07;193
2020-08-06;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-08-06;192
2020-08-05;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-08-05;191
2020-08-04;"Banskobystrický kraj";3;0;0;0;NA;79333;3;2020-08-04;191
2020-08-03;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-08-03;188
2020-08-02;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-08-02;188
2020-08-01;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-08-01;188
2020-07-31;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-07-31;187
2020-07-30;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-07-30;185
2020-07-29;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-07-29;184
2020-07-28;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-07-28;184
2020-07-27;"Banskobystrický kraj";3;0;0;0;NA;79333;3;2020-07-27;182
2020-07-26;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-07-26;179
2020-07-25;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-07-25;179
2020-07-24;"Banskobystrický kraj";9;0;0;0;NA;79333;9;2020-07-24;179
2020-07-23;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-07-23;170
2020-07-22;"Banskobystrický kraj";3;0;0;0;NA;79333;3;2020-07-22;170
2020-07-21;"Banskobystrický kraj";3;0;0;0;NA;79333;3;2020-07-21;167
2020-07-20;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-07-20;164
2020-07-19;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-07-19;163
2020-07-18;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-07-18;162
2020-07-17;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-07-17;162
2020-07-16;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-07-16;160
2020-07-15;"Banskobystrický kraj";4;0;0;0;NA;79333;4;2020-07-15;159
2020-07-14;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-07-14;155
2020-07-13;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-07-13;153
2020-07-12;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-07-12;152
2020-07-11;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-07-11;152
2020-07-10;"Banskobystrický kraj";3;0;0;0;NA;79333;3;2020-07-10;152
2020-07-09;"Banskobystrický kraj";9;0;0;0;NA;79333;9;2020-07-09;149
2020-07-08;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-07-08;140
2020-07-07;"Banskobystrický kraj";4;0;0;0;NA;79333;4;2020-07-07;140
2020-07-06;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-07-06;136
2020-07-05;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-07-05;136
2020-07-04;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-07-04;136
2020-07-03;"Banskobystrický kraj";4;0;0;0;NA;79333;4;2020-07-03;135
2020-07-02;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-07-02;131
2020-07-01;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-07-01;131
2020-06-30;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-30;130
2020-06-29;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-29;130
2020-06-28;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-28;130
2020-06-27;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-27;130
2020-06-26;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-26;130
2020-06-25;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-06-25;130
2020-06-24;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-24;129
2020-06-23;"Banskobystrický kraj";6;0;0;0;NA;79333;6;2020-06-23;129
2020-06-22;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-22;123
2020-06-21;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-21;123
2020-06-20;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-20;123
2020-06-19;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-06-19;123
2020-06-18;"Banskobystrický kraj";10;0;0;0;NA;79333;10;2020-06-18;121
2020-06-17;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-06-17;111
2020-06-16;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-16;110
2020-06-14;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-06-14;110
2020-06-13;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-06-13;108
2020-06-12;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-12;106
2020-06-11;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-06-11;106
2020-06-10;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-10;105
2020-06-09;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-09;105
2020-06-08;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-08;105
2020-06-07;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-07;105
2020-06-05;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-06-05;105
2020-06-03;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-03;103
2020-06-02;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-06-02;103
2020-05-31;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-31;103
2020-05-29;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-29;103
2020-05-27;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-05-27;103
2020-05-26;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-26;102
2020-05-25;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-25;102
2020-05-24;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-24;102
2020-05-23;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-05-23;102
2020-05-22;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-22;101
2020-05-21;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-21;101
2020-05-20;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-05-20;101
2020-05-19;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-19;100
2020-05-17;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-17;100
2020-05-16;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-16;100
2020-05-15;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-15;100
2020-05-14;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-14;100
2020-05-13;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-13;100
2020-05-12;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-05-12;100
2020-05-11;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-11;99
2020-05-09;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-09;99
2020-05-07;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-05-07;99
2020-05-06;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-05-06;97
2020-05-05;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-05-05;96
2020-05-04;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-04;94
2020-05-03;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-03;94
2020-05-02;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-02;94
2020-05-01;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-05-01;94
2020-04-30;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-04-30;94
2020-04-29;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-04-29;93
2020-04-28;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-04-28;92
2020-04-27;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-04-27;92
2020-04-26;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-04-26;92
2020-04-25;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-04-25;92
2020-04-24;"Banskobystrický kraj";3;0;0;0;NA;79333;3;2020-04-24;90
2020-04-23;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-04-23;87
2020-04-22;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-04-22;85
2020-04-21;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-04-21;83
2020-04-20;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-04-20;81
2020-04-19;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-04-19;81
2020-04-18;"Banskobystrický kraj";8;0;0;0;NA;79333;8;2020-04-18;81
2020-04-17;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-04-17;73
2020-04-16;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-04-16;71
2020-04-15;"Banskobystrický kraj";10;0;0;0;NA;79333;10;2020-04-15;71
2020-04-14;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-04-14;61
2020-04-13;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-04-13;61
2020-04-12;"Banskobystrický kraj";4;0;0;0;NA;79333;4;2020-04-12;59
2020-04-11;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-04-11;55
2020-04-10;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-04-10;54
2020-04-09;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-04-09;54
2020-04-08;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-04-08;52
2020-04-07;"Banskobystrický kraj";4;0;0;0;NA;79333;4;2020-04-07;52
2020-04-06;"Banskobystrický kraj";10;0;0;0;NA;79333;10;2020-04-06;48
2020-04-05;"Banskobystrický kraj";9;0;0;0;NA;79333;9;2020-04-05;38
2020-04-04;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-04-04;29
2020-04-03;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-04-03;29
2020-04-02;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-04-02;27
2020-04-01;"Banskobystrický kraj";5;0;0;0;NA;79333;5;2020-04-01;25
2020-03-31;"Banskobystrický kraj";3;0;0;0;NA;79333;3;2020-03-31;20
2020-03-30;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-03-30;17
2020-03-29;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-03-29;16
2020-03-28;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-03-28;14
2020-03-27;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-03-27;13
2020-03-26;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-03-26;12
2020-03-25;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-03-25;11
2020-03-24;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-03-24;11
2020-03-23;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-03-23;10
2020-03-22;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-03-22;9
2020-03-21;"Banskobystrický kraj";3;0;0;0;NA;79333;3;2020-03-21;9
2020-03-20;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-03-20;6
2020-03-19;"Banskobystrický kraj";2;0;0;0;NA;79333;2;2020-03-19;6
2020-03-18;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-03-18;4
2020-03-17;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-03-17;3
2020-03-16;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-03-16;2
2020-03-15;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-03-15;2
2020-03-14;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-03-14;1
2020-03-13;"Banskobystrický kraj";1;0;0;0;NA;79333;1;2020-03-13;1
2020-03-12;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-03-12;0
2020-03-11;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-03-11;0
2020-03-09;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-03-09;0
2020-03-08;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-03-08;0
2020-03-07;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-03-07;0
2020-03-06;"Banskobystrický kraj";0;0;0;0;NA;79333;0;2020-03-06;0
2021-07-15;"Bratislavský kraj";5;2010;0;2010;44482;86929;5;2021-07-15;86929
2021-07-14;"Bratislavský kraj";5;3132;4;3136;NA;86929;9;2021-07-14;86924
2021-07-13;"Bratislavský kraj";4;2644;8;2652;NA;86929;12;2021-07-13;86915
2021-07-12;"Bratislavský kraj";6;3160;10;3170;NA;86929;16;2021-07-12;86903
2021-07-11;"Bratislavský kraj";3;3792;6;3798;NA;86929;9;2021-07-11;86887
2021-07-10;"Bratislavský kraj";5;3842;6;3848;NA;86929;11;2021-07-10;86878
2021-07-09;"Bratislavský kraj";13;6138;4;6142;NA;86929;17;2021-07-09;86867
2021-07-08;"Bratislavský kraj";9;4398;6;4404;NA;86929;15;2021-07-08;86850
2021-07-07;"Bratislavský kraj";5;5062;8;5070;NA;86929;13;2021-07-07;86835
2021-07-06;"Bratislavský kraj";19;4904;6;4910;NA;86929;25;2021-07-06;86822
2021-07-05;"Bratislavský kraj";5;4856;8;4864;NA;86929;13;2021-07-05;86797
2021-07-04;"Bratislavský kraj";3;3578;4;3582;NA;86929;7;2021-07-04;86784
2021-07-03;"Bratislavský kraj";8;4306;8;4314;NA;86929;16;2021-07-03;86777
2021-07-02;"Bratislavský kraj";4;4218;8;4226;NA;86929;12;2021-07-02;86761
2021-07-01;"Bratislavský kraj";6;3484;10;3494;NA;86929;16;2021-07-01;86749
2021-06-30;"Bratislavský kraj";2;0;0;0;NA;86929;2;2021-06-30;86733
2021-06-29;"Bratislavský kraj";5;0;0;0;NA;86929;5;2021-06-29;86731
2021-06-28;"Bratislavský kraj";16;0;0;0;NA;86929;16;2021-06-28;86726
2021-06-27;"Bratislavský kraj";4;0;0;0;NA;86929;4;2021-06-27;86710
2021-06-26;"Bratislavský kraj";3;0;0;0;NA;86929;3;2021-06-26;86706
2021-06-25;"Bratislavský kraj";7;0;0;0;NA;86929;7;2021-06-25;86703
2021-06-24;"Bratislavský kraj";3;0;0;0;NA;86929;3;2021-06-24;86696
2021-06-23;"Bratislavský kraj";4;0;0;0;NA;86929;4;2021-06-23;86693
2021-06-22;"Bratislavský kraj";6;0;0;0;NA;86929;6;2021-06-22;86689
2021-06-21;"Bratislavský kraj";5;0;0;0;NA;86929;5;2021-06-21;86683
2021-06-20;"Bratislavský kraj";0;0;0;0;NA;86929;0;2021-06-20;86678
2021-06-19;"Bratislavský kraj";3;0;0;0;NA;86929;3;2021-06-19;86678
2021-06-18;"Bratislavský kraj";5;0;0;0;NA;86929;5;2021-06-18;86675
2021-06-17;"Bratislavský kraj";3;0;0;0;NA;86929;3;2021-06-17;86670
2021-06-16;"Bratislavský kraj";3;0;0;0;NA;86929;3;2021-06-16;86667
2021-06-15;"Bratislavský kraj";7;0;0;0;NA;86929;7;2021-06-15;86664
2021-06-14;"Bratislavský kraj";4;0;0;0;NA;86929;4;2021-06-14;86657
2021-06-13;"Bratislavský kraj";2;0;0;0;NA;86929;2;2021-06-13;86653
2021-06-12;"Bratislavský kraj";4;0;0;0;NA;86929;4;2021-06-12;86651
2021-06-11;"Bratislavský kraj";9;0;0;0;NA;86929;9;2021-06-11;86647
2021-06-10;"Bratislavský kraj";12;0;0;0;NA;86929;12;2021-06-10;86638
2021-06-09;"Bratislavský kraj";12;0;0;0;NA;86929;12;2021-06-09;86626
2021-06-08;"Bratislavský kraj";13;0;0;0;NA;86929;13;2021-06-08;86614
2021-06-07;"Bratislavský kraj";13;0;0;0;NA;86929;13;2021-06-07;86601
2021-06-06;"Bratislavský kraj";3;0;0;0;NA;86929;3;2021-06-06;86588
2021-06-05;"Bratislavský kraj";2;0;0;0;NA;86929;2;2021-06-05;86585
2021-06-04;"Bratislavský kraj";10;0;0;0;NA;86929;10;2021-06-04;86583
2021-06-03;"Bratislavský kraj";12;0;0;0;NA;86929;12;2021-06-03;86573
2021-06-02;"Bratislavský kraj";10;0;0;0;NA;86929;10;2021-06-02;86561
2021-06-01;"Bratislavský kraj";3;0;0;0;NA;86929;3;2021-06-01;86551
2021-05-31;"Bratislavský kraj";18;0;0;0;NA;86929;18;2021-05-31;86548
2021-05-30;"Bratislavský kraj";1;0;0;0;NA;86929;1;2021-05-30;86530
2021-05-29;"Bratislavský kraj";4;0;0;0;NA;86929;4;2021-05-29;86529
2021-05-28;"Bratislavský kraj";14;0;0;0;NA;86929;14;2021-05-28;86525
2021-05-27;"Bratislavský kraj";5;0;0;0;NA;86929;5;2021-05-27;86511
2021-05-26;"Bratislavský kraj";20;0;0;0;NA;86929;20;2021-05-26;86506
2021-05-25;"Bratislavský kraj";19;0;0;0;NA;86929;19;2021-05-25;86486
2021-05-24;"Bratislavský kraj";12;0;0;0;NA;86929;12;2021-05-24;86467
2021-05-23;"Bratislavský kraj";7;0;0;0;NA;86929;7;2021-05-23;86455
2021-05-22;"Bratislavský kraj";6;0;0;0;NA;86929;6;2021-05-22;86448
2021-05-21;"Bratislavský kraj";15;0;0;0;NA;86929;15;2021-05-21;86442
2021-05-20;"Bratislavský kraj";15;0;0;0;NA;86929;15;2021-05-20;86427
2021-05-19;"Bratislavský kraj";21;0;0;0;NA;86929;21;2021-05-19;86412
2021-05-18;"Bratislavský kraj";14;0;0;0;NA;86929;14;2021-05-18;86391
2021-05-17;"Bratislavský kraj";15;0;0;0;NA;86929;15;2021-05-17;86377
2021-05-16;"Bratislavský kraj";12;0;0;0;NA;86929;12;2021-05-16;86362
2021-05-15;"Bratislavský kraj";1;0;0;0;NA;86929;1;2021-05-15;86350
2021-05-14;"Bratislavský kraj";15;0;0;0;NA;86929;15;2021-05-14;86349
2021-05-13;"Bratislavský kraj";9;0;0;0;NA;86929;9;2021-05-13;86334
2021-05-12;"Bratislavský kraj";11;0;0;0;NA;86929;11;2021-05-12;86325
2021-05-11;"Bratislavský kraj";29;0;0;0;NA;86929;29;2021-05-11;86314
2021-05-10;"Bratislavský kraj";27;0;0;0;NA;86929;27;2021-05-10;86285
2021-05-09;"Bratislavský kraj";9;0;0;0;NA;86929;9;2021-05-09;86258
2021-05-08;"Bratislavský kraj";5;0;0;0;NA;86929;5;2021-05-08;86249
2021-05-07;"Bratislavský kraj";32;0;0;0;NA;86929;32;2021-05-07;86244
2021-05-06;"Bratislavský kraj";19;0;0;0;NA;86929;19;2021-05-06;86212
2021-05-05;"Bratislavský kraj";29;0;0;0;NA;86929;29;2021-05-05;86193
2021-05-04;"Bratislavský kraj";46;0;0;0;NA;86929;46;2021-05-04;86164
2021-05-03;"Bratislavský kraj";37;0;0;0;NA;86929;37;2021-05-03;86118
2021-05-02;"Bratislavský kraj";38;0;0;0;NA;86929;38;2021-05-02;86081
2021-05-01;"Bratislavský kraj";11;0;0;0;NA;86929;11;2021-05-01;86043
2021-04-30;"Bratislavský kraj";43;0;0;0;NA;86929;43;2021-04-30;86032
2021-04-29;"Bratislavský kraj";48;0;0;0;NA;86929;48;2021-04-29;85989
2021-04-28;"Bratislavský kraj";40;0;0;0;NA;86929;40;2021-04-28;85941
2021-04-27;"Bratislavský kraj";41;0;0;0;NA;86929;41;2021-04-27;85901
2021-04-26;"Bratislavský kraj";59;0;0;0;NA;86929;59;2021-04-26;85860
2021-04-25;"Bratislavský kraj";8;0;0;0;NA;86929;8;2021-04-25;85801
2021-04-24;"Bratislavský kraj";28;0;0;0;NA;86929;28;2021-04-24;85793
2021-04-23;"Bratislavský kraj";70;0;0;0;NA;86929;70;2021-04-23;85765
2021-04-22;"Bratislavský kraj";39;0;0;0;NA;86929;39;2021-04-22;85695
2021-04-21;"Bratislavský kraj";48;0;0;0;NA;86929;48;2021-04-21;85656
2021-04-20;"Bratislavský kraj";58;0;0;0;NA;86929;58;2021-04-20;85608
2021-04-19;"Bratislavský kraj";48;0;0;0;NA;86929;48;2021-04-19;85550
2021-04-18;"Bratislavský kraj";35;0;0;0;NA;86929;35;2021-04-18;85502
2021-04-17;"Bratislavský kraj";13;0;0;0;NA;86929;13;2021-04-17;85467
2021-04-16;"Bratislavský kraj";62;0;0;0;NA;86929;62;2021-04-16;85454
2021-04-15;"Bratislavský kraj";34;0;0;0;NA;86929;34;2021-04-15;85392
2021-04-14;"Bratislavský kraj";65;0;0;0;NA;86929;65;2021-04-14;85358
2021-04-13;"Bratislavský kraj";82;0;0;0;NA;86929;82;2021-04-13;85293
2021-04-12;"Bratislavský kraj";77;0;0;0;NA;86929;77;2021-04-12;85211
2021-04-11;"Bratislavský kraj";42;0;0;0;NA;86929;42;2021-04-11;85134
2021-04-10;"Bratislavský kraj";14;0;0;0;NA;86929;14;2021-04-10;85092
2021-04-09;"Bratislavský kraj";72;0;0;0;NA;86929;72;2021-04-09;85078
2021-04-08;"Bratislavský kraj";71;0;0;0;NA;86929;71;2021-04-08;85006
2021-04-07;"Bratislavský kraj";96;0;0;0;NA;86929;96;2021-04-07;84935
2021-04-06;"Bratislavský kraj";94;0;0;0;NA;86929;94;2021-04-06;84839
2021-04-05;"Bratislavský kraj";85;0;0;0;NA;86929;85;2021-04-05;84745
2021-04-04;"Bratislavský kraj";37;0;0;0;NA;86929;37;2021-04-04;84660
2021-04-03;"Bratislavský kraj";52;0;0;0;NA;86929;52;2021-04-03;84623
2021-04-02;"Bratislavský kraj";33;0;0;0;NA;86929;33;2021-04-02;84571
2021-04-01;"Bratislavský kraj";119;0;0;0;NA;86929;119;2021-04-01;84538
2021-03-31;"Bratislavský kraj";105;45962;149;46111;NA;86929;254;2021-03-31;84419
2021-03-30;"Bratislavský kraj";100;39266;143;39409;NA;86929;243;2021-03-30;84165
2021-03-29;"Bratislavský kraj";153;40124;178;40302;NA;86929;331;2021-03-29;83922
2021-03-28;"Bratislavský kraj";59;53372;137;53509;NA;86929;196;2021-03-28;83591
2021-03-27;"Bratislavský kraj";53;79493;240;79733;NA;86929;293;2021-03-27;83395
2021-03-26;"Bratislavský kraj";114;55835;191;56026;NA;86929;305;2021-03-26;83102
2021-03-25;"Bratislavský kraj";76;36603;171;36774;NA;86929;247;2021-03-25;82797
2021-03-24;"Bratislavský kraj";120;30385;201;30586;NA;86929;321;2021-03-24;82550
2021-03-23;"Bratislavský kraj";138;36247;190;36437;NA;86929;328;2021-03-23;82229
2021-03-22;"Bratislavský kraj";110;42516;218;42734;NA;86929;328;2021-03-22;81901
2021-03-21;"Bratislavský kraj";54;61299;212;61511;NA;86929;266;2021-03-21;81573
2021-03-20;"Bratislavský kraj";59;72954;228;73182;NA;86929;287;2021-03-20;81307
2021-03-19;"Bratislavský kraj";139;54301;257;54558;NA;86929;396;2021-03-19;81020
2021-03-18;"Bratislavský kraj";142;34351;191;34542;NA;86929;333;2021-03-18;80624
2021-03-17;"Bratislavský kraj";177;30326;217;30543;NA;86929;394;2021-03-17;80291
