"Datum";"Region";"PCR_Pos";"Ag_Neg";"Ag_Pos";"Total";"Pocet.potvrdenych";"Potvrdenych";"newcases";"date";"positive"
2021-01-31;"Banskobystrický kraj";34;20914;207;21121;22782;42567;241;2021-01-31;42567
2021-01-30;"Banskobystrický kraj";163;38893;352;39245;NA;42567;515;2021-01-30;42326
2021-01-29;"Banskobystrický kraj";130;13812;238;14050;NA;42567;368;2021-01-29;41811
2021-01-28;"Banskobystrický kraj";218;13970;340;14310;NA;42567;558;2021-01-28;41443
2021-01-27;"Banskobystrický kraj";191;10749;197;10946;NA;42567;388;2021-01-27;40885
2021-01-26;"Banskobystrický kraj";238;19759;287;20046;NA;42567;525;2021-01-26;40497
2021-01-25;"Banskobystrický kraj";82;33630;374;34004;NA;42567;456;2021-01-25;39972
2021-01-24;"Banskobystrický kraj";38;26765;227;26992;NA;42567;265;2021-01-24;39516
2021-01-23;"Banskobystrický kraj";142;76202;484;76686;NA;42567;626;2021-01-23;39251
2021-01-22;"Banskobystrický kraj";175;26943;341;27284;NA;42567;516;2021-01-22;38625
2021-01-21;"Banskobystrický kraj";194;15798;357;16155;NA;42567;551;2021-01-21;38109
2021-01-20;"Banskobystrický kraj";231;9189;187;9376;NA;42567;418;2021-01-20;37558
2021-01-19;"Banskobystrický kraj";213;10959;332;11291;NA;42567;545;2021-01-19;37140
2021-01-18;"Banskobystrický kraj";94;6732;330;7062;NA;42567;424;2021-01-18;36595
2021-01-17;"Banskobystrický kraj";110;7638;67;7705;NA;42567;177;2021-01-17;36171
2021-01-16;"Banskobystrický kraj";58;1873;56;1929;NA;42567;114;2021-01-16;35994
2021-01-15;"Banskobystrický kraj";164;6233;202;6435;NA;42567;366;2021-01-15;35880
2021-01-14;"Banskobystrický kraj";220;5466;317;5783;NA;42567;537;2021-01-14;35514
2021-01-13;"Banskobystrický kraj";235;5602;190;5792;NA;42567;425;2021-01-13;34977
2021-01-12;"Banskobystrický kraj";194;6256;425;6681;NA;42567;619;2021-01-12;34552
2021-01-11;"Banskobystrický kraj";76;6992;409;7401;NA;42567;485;2021-01-11;33933
2021-01-10;"Banskobystrický kraj";110;66;1;67;NA;42567;111;2021-01-10;33448
2021-01-09;"Banskobystrický kraj";297;2726;105;2831;NA;42567;402;2021-01-09;33337
2021-01-08;"Banskobystrický kraj";435;8110;387;8497;NA;42567;822;2021-01-08;32935
2021-01-07;"Banskobystrický kraj";127;4034;262;4296;NA;42567;389;2021-01-07;32113
2021-01-06;"Banskobystrický kraj";305;3335;205;3540;NA;42567;510;2021-01-06;31724
2021-01-05;"Banskobystrický kraj";372;6464;494;6958;NA;42567;866;2021-01-05;31214
2021-01-04;"Banskobystrický kraj";130;5668;565;6233;NA;42567;695;2021-01-04;30348
2021-01-03;"Banskobystrický kraj";199;174;13;187;NA;42567;212;2021-01-03;29653
2021-01-02;"Banskobystrický kraj";123;571;83;654;NA;42567;206;2021-01-02;29441
2021-01-01;"Banskobystrický kraj";220;2015;135;2150;NA;42567;355;2021-01-01;29235
2020-12-31;"Banskobystrický kraj";499;6796;724;7520;NA;42567;1223;2020-12-31;28880
2020-12-30;"Banskobystrický kraj";593;7101;536;7637;NA;42567;1129;2020-12-30;27657
2020-12-29;"Banskobystrický kraj";240;7590;738;8328;NA;42567;978;2020-12-29;26528
2020-12-28;"Banskobystrický kraj";131;5575;674;6249;NA;42567;805;2020-12-28;25550
2020-12-27;"Banskobystrický kraj";116;496;25;521;NA;42567;141;2020-12-27;24745
2020-12-26;"Banskobystrický kraj";61;259;32;291;NA;42567;93;2020-12-26;24604
2020-12-25;"Banskobystrický kraj";65;229;6;235;NA;42567;71;2020-12-25;24511
2020-12-24;"Banskobystrický kraj";452;3674;135;3809;NA;42567;587;2020-12-24;24440
2020-12-23;"Banskobystrický kraj";368;9388;470;9858;NA;42567;838;2020-12-23;23853
2020-12-22;"Banskobystrický kraj";307;8300;624;8924;NA;42567;931;2020-12-22;23015
2020-12-21;"Banskobystrický kraj";286;4898;448;5346;NA;42567;734;2020-12-21;22084
2020-12-20;"Banskobystrický kraj";155;99;14;113;NA;42567;169;2020-12-20;21350
2020-12-19;"Banskobystrický kraj";170;2488;565;3053;NA;42567;735;2020-12-19;21181
2020-12-18;"Banskobystrický kraj";432;6454;414;6868;NA;42567;846;2020-12-18;20446
2020-12-17;"Banskobystrický kraj";468;8474;772;9246;NA;42567;1240;2020-12-17;19600
2020-12-16;"Banskobystrický kraj";379;10080;557;10637;NA;42567;936;2020-12-16;18360
2020-12-15;"Banskobystrický kraj";336;5318;430;5748;NA;42567;766;2020-12-15;17424
2020-12-14;"Banskobystrický kraj";148;3733;259;3992;NA;42567;407;2020-12-14;16658
2020-12-13;"Banskobystrický kraj";122;19;1;20;NA;42567;123;2020-12-13;16251
2020-12-12;"Banskobystrický kraj";137;2594;138;2732;NA;42567;275;2020-12-12;16128
2020-12-11;"Banskobystrický kraj";468;6443;374;6817;NA;42567;842;2020-12-11;15853
2020-12-10;"Banskobystrický kraj";280;5027;351;5378;NA;42567;631;2020-12-10;15011
2020-12-09;"Banskobystrický kraj";323;3707;212;3919;NA;42567;535;2020-12-09;14380
2020-12-08;"Banskobystrický kraj";256;3667;276;3943;NA;42567;532;2020-12-08;13845
2020-12-07;"Banskobystrický kraj";175;2006;140;2146;NA;42567;315;2020-12-07;13313
2020-12-06;"Banskobystrický kraj";121;359;9;368;NA;42567;130;2020-12-06;12998
2020-12-05;"Banskobystrický kraj";109;952;33;985;NA;42567;142;2020-12-05;12868
2020-12-04;"Banskobystrický kraj";339;3723;174;3897;NA;42567;513;2020-12-04;12726
2020-12-03;"Banskobystrický kraj";240;2913;227;3140;NA;42567;467;2020-12-03;12213
2020-12-02;"Banskobystrický kraj";217;4292;186;4478;NA;42567;403;2020-12-02;11746
2020-12-01;"Banskobystrický kraj";215;2619;134;2753;NA;42567;349;2020-12-01;11343
2020-11-30;"Banskobystrický kraj";75;3761;226;3987;NA;42567;301;2020-11-30;10994
2020-11-29;"Banskobystrický kraj";19;80;3;83;NA;42567;22;2020-11-29;10693
2020-11-28;"Banskobystrický kraj";81;1279;48;1327;NA;42567;129;2020-11-28;10671
2020-11-27;"Banskobystrický kraj";219;1930;120;2050;NA;42567;339;2020-11-27;10542
2020-11-26;"Banskobystrický kraj";209;1855;91;1946;NA;42567;300;2020-11-26;10203
2020-11-25;"Banskobystrický kraj";170;1760;84;1844;NA;42567;254;2020-11-25;9903
2020-11-24;"Banskobystrický kraj";166;2262;67;2329;NA;42567;233;2020-11-24;9649
2020-11-23;"Banskobystrický kraj";66;9948;191;10139;NA;42567;257;2020-11-23;9416
2020-11-22;"Banskobystrický kraj";38;72;1;73;NA;42567;39;2020-11-22;9159
2020-11-21;"Banskobystrický kraj";52;885;14;899;NA;42567;66;2020-11-21;9120
2020-11-20;"Banskobystrický kraj";127;1872;105;1977;NA;42567;232;2020-11-20;9054
2020-11-19;"Banskobystrický kraj";170;1112;82;1194;NA;42567;252;2020-11-19;8822
2020-11-18;"Banskobystrický kraj";153;587;62;649;NA;42567;215;2020-11-18;8570
2020-11-17;"Banskobystrický kraj";52;578;35;613;NA;42567;87;2020-11-17;8355
2020-11-16;"Banskobystrický kraj";106;351;22;373;NA;42567;128;2020-11-16;8268
2020-11-15;"Banskobystrický kraj";52;64;2;66;NA;42567;54;2020-11-15;8140
2020-11-14;"Banskobystrický kraj";73;305;2;307;NA;42567;75;2020-11-14;8086
2020-11-13;"Banskobystrický kraj";157;552;11;563;NA;42567;168;2020-11-13;8011
2020-11-12;"Banskobystrický kraj";218;952;44;996;NA;42567;262;2020-11-12;7843
2020-11-11;"Banskobystrický kraj";224;437;9;446;NA;42567;233;2020-11-11;7581
2020-11-10;"Banskobystrický kraj";263;463;18;481;NA;42567;281;2020-11-10;7348
2020-11-09;"Banskobystrický kraj";80;2678;31;2709;NA;42567;111;2020-11-09;7067
2020-11-08;"Banskobystrický kraj";82;783;16;799;NA;42567;98;2020-11-08;6956
2020-11-07;"Banskobystrický kraj";164;8828;94;8922;NA;42567;258;2020-11-07;6858
2020-11-06;"Banskobystrický kraj";227;2496;16;2512;NA;42567;243;2020-11-06;6600
2020-11-05;"Banskobystrický kraj";240;263;33;296;NA;42567;273;2020-11-05;6357
2020-11-04;"Banskobystrický kraj";254;1366;13;1379;NA;42567;267;2020-11-04;6084
2020-11-03;"Banskobystrický kraj";246;1332;4;1336;NA;42567;250;2020-11-03;5817
2020-11-02;"Banskobystrický kraj";90;2247;65;2312;NA;42567;155;2020-11-02;5567
2020-11-01;"Banskobystrický kraj";101;2671;42;2713;NA;42567;143;2020-11-01;5412
2020-10-31;"Banskobystrický kraj";198;13516;116;13632;NA;42567;314;2020-10-31;5269
2020-10-30;"Banskobystrický kraj";254;2829;20;2849;NA;42567;274;2020-10-30;4955
2020-10-29;"Banskobystrický kraj";372;969;42;1011;NA;42567;414;2020-10-29;4681
2020-10-28;"Banskobystrický kraj";285;302;30;332;NA;42567;315;2020-10-28;4267
2020-10-27;"Banskobystrický kraj";266;654;40;694;NA;42567;306;2020-10-27;3952
2020-10-26;"Banskobystrický kraj";38;232;29;261;NA;42567;67;2020-10-26;3646
2020-10-25;"Banskobystrický kraj";50;140;11;151;NA;42567;61;2020-10-25;3579
2020-10-24;"Banskobystrický kraj";315;114;12;126;NA;42567;327;2020-10-24;3518
2020-10-23;"Banskobystrický kraj";231;230;29;259;NA;42567;260;2020-10-23;3191
2020-10-22;"Banskobystrický kraj";264;253;24;277;NA;42567;288;2020-10-22;2931
2020-10-21;"Banskobystrický kraj";209;266;3;269;NA;42567;212;2020-10-21;2643
2020-10-20;"Banskobystrický kraj";210;66;3;69;NA;42567;213;2020-10-20;2431
2020-10-19;"Banskobystrický kraj";27;71;12;83;NA;42567;39;2020-10-19;2218
2020-10-18;"Banskobystrický kraj";49;0;0;0;NA;42567;49;2020-10-18;2179
2020-10-17;"Banskobystrický kraj";91;0;0;0;NA;42567;91;2020-10-17;2130
2020-10-16;"Banskobystrický kraj";224;37;3;40;NA;42567;227;2020-10-16;2039
2020-10-15;"Banskobystrický kraj";133;29;1;30;NA;42567;134;2020-10-15;1812
2020-10-14;"Banskobystrický kraj";139;31;1;32;NA;42567;140;2020-10-14;1678
2020-10-13;"Banskobystrický kraj";151;169;11;180;NA;42567;162;2020-10-13;1538
2020-10-12;"Banskobystrický kraj";11;13;0;13;NA;42567;11;2020-10-12;1376
2020-10-11;"Banskobystrický kraj";14;0;0;0;NA;42567;14;2020-10-11;1365
2020-10-10;"Banskobystrický kraj";53;0;0;0;NA;42567;53;2020-10-10;1351
2020-10-09;"Banskobystrický kraj";128;0;0;0;NA;42567;128;2020-10-09;1298
2020-10-08;"Banskobystrický kraj";99;0;0;0;NA;42567;99;2020-10-08;1170
2020-10-07;"Banskobystrický kraj";124;0;0;0;NA;42567;124;2020-10-07;1071
2020-10-06;"Banskobystrický kraj";68;0;0;0;NA;42567;68;2020-10-06;947
2020-10-05;"Banskobystrický kraj";49;0;0;0;NA;42567;49;2020-10-05;879
2020-10-04;"Banskobystrický kraj";8;0;0;0;NA;42567;8;2020-10-04;830
2020-10-03;"Banskobystrický kraj";37;0;0;0;NA;42567;37;2020-10-03;822
2020-10-02;"Banskobystrický kraj";74;0;0;0;NA;42567;74;2020-10-02;785
2020-10-01;"Banskobystrický kraj";49;0;0;0;NA;42567;49;2020-10-01;711
2020-09-30;"Banskobystrický kraj";60;0;0;0;NA;42567;60;2020-09-30;662
2020-09-29;"Banskobystrický kraj";24;0;0;0;NA;42567;24;2020-09-29;602
2020-09-27;"Banskobystrický kraj";20;0;0;0;NA;42567;20;2020-09-27;578
2020-09-26;"Banskobystrický kraj";24;0;0;0;NA;42567;24;2020-09-26;558
2020-09-25;"Banskobystrický kraj";29;0;0;0;NA;42567;29;2020-09-25;534
2020-09-24;"Banskobystrický kraj";25;0;0;0;NA;42567;25;2020-09-24;505
2020-09-23;"Banskobystrický kraj";17;0;0;0;NA;42567;17;2020-09-23;480
2020-09-22;"Banskobystrický kraj";25;0;0;0;NA;42567;25;2020-09-22;463
2020-09-21;"Banskobystrický kraj";3;0;0;0;NA;42567;3;2020-09-21;438
2020-09-19;"Banskobystrický kraj";3;0;0;0;NA;42567;3;2020-09-19;435
2020-09-18;"Banskobystrický kraj";24;0;0;0;NA;42567;24;2020-09-18;432
2020-09-17;"Banskobystrický kraj";14;0;0;0;NA;42567;14;2020-09-17;408
2020-09-16;"Banskobystrický kraj";6;0;0;0;NA;42567;6;2020-09-16;394
2020-09-15;"Banskobystrický kraj";2;0;0;0;NA;42567;2;2020-09-15;388
2020-09-14;"Banskobystrický kraj";13;0;0;0;NA;42567;13;2020-09-14;386
2020-09-13;"Banskobystrický kraj";1;0;0;0;NA;42567;1;2020-09-13;373
2020-09-12;"Banskobystrický kraj";5;0;0;0;NA;42567;5;2020-09-12;372
2020-09-11;"Banskobystrický kraj";19;0;0;0;NA;42567;19;2020-09-11;367
2020-09-10;"Banskobystrický kraj";11;0;0;0;NA;42567;11;2020-09-10;348
2020-09-09;"Banskobystrický kraj";13;0;0;0;NA;42567;13;2020-09-09;337
2020-09-08;"Banskobystrický kraj";5;0;0;0;NA;42567;5;2020-09-08;324
2020-09-07;"Banskobystrický kraj";2;0;0;0;NA;42567;2;2020-09-07;319
2020-09-04;"Banskobystrický kraj";9;0;0;0;NA;42567;9;2020-09-04;317
2020-09-03;"Banskobystrický kraj";5;0;0;0;NA;42567;5;2020-09-03;308
2021-01-31;"Bratislavský kraj";180;19510;221;19731;29892;51072;401;2021-01-31;51072
2021-01-30;"Bratislavský kraj";310;18930;205;19135;NA;51072;515;2021-01-30;50671
2021-01-29;"Bratislavský kraj";82;12048;258;12306;NA;51072;340;2021-01-29;50156
2021-01-28;"Bratislavský kraj";307;10155;289;10444;NA;51072;596;2021-01-28;49816
2021-01-27;"Bratislavský kraj";336;22701;348;23049;NA;51072;684;2021-01-27;49220
2021-01-26;"Bratislavský kraj";297;22246;294;22540;NA;51072;591;2021-01-26;48536
2021-01-25;"Bratislavský kraj";356;27049;297;27346;NA;51072;653;2021-01-25;47945
2021-01-24;"Bratislavský kraj";175;34014;339;34353;NA;51072;514;2021-01-24;47292
2021-01-23;"Bratislavský kraj";396;66986;572;67558;NA;51072;968;2021-01-23;46778
2021-01-22;"Bratislavský kraj";199;41114;367;41481;NA;51072;566;2021-01-22;45810
2021-01-21;"Bratislavský kraj";255;40970;415;41385;NA;51072;670;2021-01-21;45244
2021-01-20;"Bratislavský kraj";360;26541;457;26998;NA;51072;817;2021-01-20;44574
2021-01-19;"Bratislavský kraj";375;12595;311;12906;NA;51072;686;2021-01-19;43757
2021-01-18;"Bratislavský kraj";357;10331;684;11015;NA;51072;1041;2021-01-18;43071
2021-01-17;"Bratislavský kraj";244;277;26;303;NA;51072;270;2021-01-17;42030
2021-01-16;"Bratislavský kraj";70;2705;148;2853;NA;51072;218;2021-01-16;41760
2021-01-15;"Bratislavský kraj";251;7852;244;8096;NA;51072;495;2021-01-15;41542
2021-01-14;"Bratislavský kraj";363;7442;269;7711;NA;51072;632;2021-01-14;41047
2021-01-13;"Bratislavský kraj";336;17909;412;18321;NA;51072;748;2021-01-13;40415
2021-01-12;"Bratislavský kraj";450;10290;476;10766;NA;51072;926;2021-01-12;39667
2021-01-11;"Bratislavský kraj";397;8905;314;9219;NA;51072;711;2021-01-11;38741
2021-01-10;"Bratislavský kraj";252;370;58;428;NA;51072;310;2021-01-10;38030
2021-01-09;"Bratislavský kraj";351;4942;290;5232;NA;51072;641;2021-01-09;37720
2021-01-08;"Bratislavský kraj";556;8793;442;9235;NA;51072;998;2021-01-08;37079
2021-01-07;"Bratislavský kraj";537;6514;399;6913;NA;51072;936;2021-01-07;36081
2021-01-06;"Bratislavský kraj";271;3160;230;3390;NA;51072;501;2021-01-06;35145
2021-01-05;"Bratislavský kraj";619;11468;854;12322;NA;51072;1473;2021-01-05;34644
2021-01-04;"Bratislavský kraj";601;7124;627;7751;NA;51072;1228;2021-01-04;33171
2021-01-03;"Bratislavský kraj";77;518;77;595;NA;51072;154;2021-01-03;31943
2021-01-02;"Bratislavský kraj";185;462;35;497;NA;51072;220;2021-01-02;31789
2021-01-01;"Bratislavský kraj";235;2886;129;3015;NA;51072;364;2021-01-01;31569
2020-12-31;"Bratislavský kraj";925;13248;561;13809;NA;51072;1486;2020-12-31;31205
2020-12-30;"Bratislavský kraj";650;9196;518;9714;NA;51072;1168;2020-12-30;29719
2020-12-29;"Bratislavský kraj";303;10109;767;10876;NA;51072;1070;2020-12-29;28551
2020-12-28;"Bratislavský kraj";255;7608;559;8167;NA;51072;814;2020-12-28;27481
2020-12-27;"Bratislavský kraj";160;549;67;616;NA;51072;227;2020-12-27;26667
2020-12-26;"Bratislavský kraj";75;416;23;439;NA;51072;98;2020-12-26;26440
2020-12-25;"Bratislavský kraj";114;460;38;498;NA;51072;152;2020-12-25;26342
2020-12-24;"Bratislavský kraj";536;4112;122;4234;NA;51072;658;2020-12-24;26190
2020-12-23;"Bratislavský kraj";416;12067;482;12549;NA;51072;898;2020-12-23;25532
2020-12-22;"Bratislavský kraj";327;14938;764;15702;NA;51072;1091;2020-12-22;24634
2020-12-21;"Bratislavský kraj";392;14725;1998;16723;NA;51072;2390;2020-12-21;23543
2020-12-20;"Bratislavský kraj";180;558;52;610;NA;51072;232;2020-12-20;21153
2020-12-19;"Bratislavský kraj";396;3150;129;3279;NA;51072;525;2020-12-19;20921
2020-12-18;"Bratislavský kraj";306;11002;420;11422;NA;51072;726;2020-12-18;20396
2020-12-17;"Bratislavský kraj";502;8783;377;9160;NA;51072;879;2020-12-17;19670
2020-12-16;"Bratislavský kraj";282;9893;428;10321;NA;51072;710;2020-12-16;18791
2020-12-15;"Bratislavský kraj";423;10277;471;10748;NA;51072;894;2020-12-15;18081
2020-12-14;"Bratislavský kraj";279;6208;295;6503;NA;51072;574;2020-12-14;17187
2020-12-13;"Bratislavský kraj";125;108;7;115;NA;51072;132;2020-12-13;16613
2020-12-12;"Bratislavský kraj";361;3734;157;3891;NA;51072;518;2020-12-12;16481
2020-12-11;"Bratislavský kraj";326;7059;305;7364;NA;51072;631;2020-12-11;15963
2020-12-10;"Bratislavský kraj";286;4996;219;5215;NA;51072;505;2020-12-10;15332
2020-12-09;"Bratislavský kraj";382;5249;207;5456;NA;51072;589;2020-12-09;14827
2020-12-08;"Bratislavský kraj";234;5427;197;5624;NA;51072;431;2020-12-08;14238
2020-12-07;"Bratislavský kraj";272;4345;168;4513;NA;51072;440;2020-12-07;13807
2020-12-06;"Bratislavský kraj";61;1584;52;1636;NA;51072;113;2020-12-06;13367
2020-12-05;"Bratislavský kraj";266;2144;41;2185;NA;51072;307;2020-12-05;13254
2020-12-04;"Bratislavský kraj";200;4511;104;4615;NA;51072;304;2020-12-04;12947
2020-12-03;"Bratislavský kraj";213;5036;102;5138;NA;51072;315;2020-12-03;12643
2020-12-02;"Bratislavský kraj";204;2452;135;2587;NA;51072;339;2020-12-02;12328
2020-12-01;"Bratislavský kraj";255;3305;168;3473;NA;51072;423;2020-12-01;11989
2020-11-30;"Bratislavský kraj";152;1727;103;1830;NA;51072;255;2020-11-30;11566
2020-11-29;"Bratislavský kraj";52;41;21;62;NA;51072;73;2020-11-29;11311
2020-11-28;"Bratislavský kraj";232;1983;21;2004;NA;51072;253;2020-11-28;11238
2020-11-27;"Bratislavský kraj";54;1198;29;1227;NA;51072;83;2020-11-27;10985
2020-11-26;"Bratislavský kraj";129;1114;25;1139;NA;51072;154;2020-11-26;10902
2020-11-25;"Bratislavský kraj";140;1133;31;1164;NA;51072;171;2020-11-25;10748
2020-11-24;"Bratislavský kraj";81;2988;67;3055;NA;51072;148;2020-11-24;10577
2020-11-23;"Bratislavský kraj";67;7077;58;7135;NA;51072;125;2020-11-23;10429
2020-11-22;"Bratislavský kraj";36;81;7;88;NA;51072;43;2020-11-22;10304
2020-11-21;"Bratislavský kraj";109;2126;47;2173;NA;51072;156;2020-11-21;10261
2020-11-20;"Bratislavský kraj";118;2869;48;2917;NA;51072;166;2020-11-20;10105
2020-11-19;"Bratislavský kraj";173;987;29;1016;NA;51072;202;2020-11-19;9939
2020-11-18;"Bratislavský kraj";118;616;75;691;NA;51072;193;2020-11-18;9737
2020-11-17;"Bratislavský kraj";108;928;23;951;NA;51072;131;2020-11-17;9544
2020-11-16;"Bratislavský kraj";82;651;9;660;NA;51072;91;2020-11-16;9413
2020-11-15;"Bratislavský kraj";47;236;0;236;NA;51072;47;2020-11-15;9322
2020-11-14;"Bratislavský kraj";53;1834;15;1849;NA;51072;68;2020-11-14;9275
2020-11-13;"Bratislavský kraj";94;2096;21;2117;NA;51072;115;2020-11-13;9207
2020-11-12;"Bratislavský kraj";141;1727;6;1733;NA;51072;147;2020-11-12;9092
2020-11-11;"Bratislavský kraj";159;1429;12;1441;NA;51072;171;2020-11-11;8945
2020-11-10;"Bratislavský kraj";136;805;14;819;NA;51072;150;2020-11-10;8774
2020-11-09;"Bratislavský kraj";70;609;8;617;NA;51072;78;2020-11-09;8624
2020-11-08;"Bratislavský kraj";82;869;6;875;NA;51072;88;2020-11-08;8546
2020-11-07;"Bratislavský kraj";88;4039;17;4056;NA;51072;105;2020-11-07;8458
2020-11-06;"Bratislavský kraj";281;6441;25;6466;NA;51072;306;2020-11-06;8353
2020-11-05;"Bratislavský kraj";175;476;11;487;NA;51072;186;2020-11-05;8047
2020-11-04;"Bratislavský kraj";65;411;10;421;NA;51072;75;2020-11-04;7861
2020-11-03;"Bratislavský kraj";251;1081;12;1093;NA;51072;263;2020-11-03;7786
2020-11-02;"Bratislavský kraj";202;3365;22;3387;NA;51072;224;2020-11-02;7523
2020-11-01;"Bratislavský kraj";227;8694;39;8733;NA;51072;266;2020-11-01;7299
2020-10-31;"Bratislavský kraj";173;22407;123;22530;NA;51072;296;2020-10-31;7033
2020-10-30;"Bratislavský kraj";158;17350;138;17488;NA;51072;296;2020-10-30;6737
2020-10-29;"Bratislavský kraj";262;116;4;120;NA;51072;266;2020-10-29;6441
2020-10-28;"Bratislavský kraj";220;260;15;275;NA;51072;235;2020-10-28;6175
2020-10-27;"Bratislavský kraj";256;145;4;149;NA;51072;260;2020-10-27;5940
2020-10-26;"Bratislavský kraj";123;229;11;240;NA;51072;134;2020-10-26;5680
2020-10-25;"Bratislavský kraj";152;33;2;35;NA;51072;154;2020-10-25;5546
2020-10-24;"Bratislavský kraj";170;221;6;227;NA;51072;176;2020-10-24;5392
2020-10-23;"Bratislavský kraj";151;144;8;152;NA;51072;159;2020-10-23;5216
2020-10-22;"Bratislavský kraj";192;204;15;219;NA;51072;207;2020-10-22;5057
2020-10-21;"Bratislavský kraj";66;90;6;96;NA;51072;72;2020-10-21;4850
2020-10-20;"Bratislavský kraj";183;97;4;101;NA;51072;187;2020-10-20;4778
2020-10-19;"Bratislavský kraj";148;80;3;83;NA;51072;151;2020-10-19;4591
2020-10-18;"Bratislavský kraj";75;92;0;92;NA;51072;75;2020-10-18;4440
2020-10-17;"Bratislavský kraj";136;0;0;0;NA;51072;136;2020-10-17;4365
2020-10-16;"Bratislavský kraj";103;14;1;15;NA;51072;104;2020-10-16;4229
2020-10-15;"Bratislavský kraj";135;6;1;7;NA;51072;136;2020-10-15;4125
2020-10-14;"Bratislavský kraj";127;4;0;4;NA;51072;127;2020-10-14;3989
2020-10-13;"Bratislavský kraj";86;108;8;116;NA;51072;94;2020-10-13;3862
2020-10-12;"Bratislavský kraj";46;0;0;0;NA;51072;46;2020-10-12;3768
2020-10-11;"Bratislavský kraj";80;0;0;0;NA;51072;80;2020-10-11;3722
2020-10-10;"Bratislavský kraj";55;0;0;0;NA;51072;55;2020-10-10;3642
2020-10-09;"Bratislavský kraj";148;0;0;0;NA;51072;148;2020-10-09;3587
2020-10-08;"Bratislavský kraj";100;0;0;0;NA;51072;100;2020-10-08;3439
2020-10-07;"Bratislavský kraj";107;0;0;0;NA;51072;107;2020-10-07;3339
2020-10-06;"Bratislavský kraj";108;0;0;0;NA;51072;108;2020-10-06;3232
2020-10-05;"Bratislavský kraj";30;0;0;0;NA;51072;30;2020-10-05;3124
2020-10-04;"Bratislavský kraj";49;0;0;0;NA;51072;49;2020-10-04;3094
2020-10-03;"Bratislavský kraj";82;0;0;0;NA;51072;82;2020-10-03;3045
2020-10-02;"Bratislavský kraj";101;0;0;0;NA;51072;101;2020-10-02;2963
2020-10-01;"Bratislavský kraj";72;0;0;0;NA;51072;72;2020-10-01;2862
2020-09-30;"Bratislavský kraj";91;0;0;0;NA;51072;91;2020-09-30;2790
2020-09-29;"Bratislavský kraj";74;0;0;0;NA;51072;74;2020-09-29;2699
2020-09-28;"Bratislavský kraj";29;0;0;0;NA;51072;29;2020-09-28;2625
2020-09-27;"Bratislavský kraj";48;0;0;0;NA;51072;48;2020-09-27;2596
2020-09-26;"Bratislavský kraj";86;0;0;0;NA;51072;86;2020-09-26;2548
2020-09-25;"Bratislavský kraj";97;0;0;0;NA;51072;97;2020-09-25;2462
2020-09-24;"Bratislavský kraj";73;0;0;0;NA;51072;73;2020-09-24;2365
2020-09-23;"Bratislavský kraj";55;0;0;0;NA;51072;55;2020-09-23;2292
2020-09-22;"Bratislavský kraj";81;0;0;0;NA;51072;81;2020-09-22;2237
2020-09-21;"Bratislavský kraj";32;0;0;0;NA;51072;32;2020-09-21;2156
2020-09-20;"Bratislavský kraj";25;0;0;0;NA;51072;25;2020-09-20;2124
2020-09-19;"Bratislavský kraj";59;0;0;0;NA;51072;59;2020-09-19;2099
2020-09-18;"Bratislavský kraj";42;0;0;0;NA;51072;42;2020-09-18;2040
2020-09-17;"Bratislavský kraj";52;0;0;0;NA;51072;52;2020-09-17;1998
2020-09-16;"Bratislavský kraj";32;0;0;0;NA;51072;32;2020-09-16;1946
2020-09-15;"Bratislavský kraj";26;0;0;0;NA;51072;26;2020-09-15;1914
2020-09-14;"Bratislavský kraj";24;0;0;0;NA;51072;24;2020-09-14;1888
2020-09-13;"Bratislavský kraj";11;0;0;0;NA;51072;11;2020-09-13;1864
2020-09-12;"Bratislavský kraj";24;0;0;0;NA;51072;24;2020-09-12;1853
2020-09-11;"Bratislavský kraj";50;0;0;0;NA;51072;50;2020-09-11;1829
2020-09-10;"Bratislavský kraj";47;0;0;0;NA;51072;47;2020-09-10;1779
2020-09-09;"Bratislavský kraj";40;0;0;0;NA;51072;40;2020-09-09;1732
2020-09-08;"Bratislavský kraj";58;0;0;0;NA;51072;58;2020-09-08;1692
2020-09-07;"Bratislavský kraj";39;0;0;0;NA;51072;39;2020-09-07;1634
2020-09-06;"Bratislavský kraj";11;0;0;0;NA;51072;11;2020-09-06;1595
2020-09-05;"Bratislavský kraj";37;0;0;0;NA;51072;37;2020-09-05;1584
2020-09-04;"Bratislavský kraj";87;0;0;0;NA;51072;87;2020-09-04;1547
2020-09-03;"Bratislavský kraj";51;0;0;0;NA;51072;51;2020-09-03;1460
2021-01-31;"Košický kraj";142;48591;523;49114;30698;47886;665;2021-01-31;47886
2021-01-30;"Košický kraj";320;66346;515;66861;NA;47886;835;2021-01-30;47221
2021-01-29;"Košický kraj";258;35476;405;35881;NA;47886;663;2021-01-29;46386
2021-01-28;"Košický kraj";540;8731;230;8961;NA;47886;770;2021-01-28;45723
2021-01-27;"Košický kraj";265;7219;195;7414;NA;47886;460;2021-01-27;44953
2021-01-26;"Košický kraj";530;13755;232;13987;NA;47886;762;2021-01-26;44493
2021-01-25;"Košický kraj";226;26982;399;27381;NA;47886;625;2021-01-25;43731
2021-01-24;"Košický kraj";150;36759;519;37278;NA;47886;669;2021-01-24;43106
2021-01-23;"Košický kraj";232;60565;639;61204;NA;47886;871;2021-01-23;42437
