Dátum;Okres;Po?et pozitívnych prípadov za daný de?;Denna incidencia;
13.10.2020;Humenné;13;20,97264683;
13.10.2020;Ilava;9;15,20591341;
13.10.2020;Kežmarok;13;17,27919187;
13.10.2020;Komárno;4;3,932691977;
13.10.2020;Košice;61;25,55776684;
13.10.2020;Košice - okolie;11;8,491356185;
13.10.2020;Krupina;1;4,508159769;
13.10.2020;Kysucké Nové Mesto;2;6,076441636;
13.10.2020;Levice;4;3,6093265;
13.10.2020;Levo?a;11;32,63901252;
13.10.2020;Liptovský Mikuláš;9;12,45493734;
13.10.2020;Lu?enec;30;40,83521629;
13.10.2020;Malacky;4;5,381914078;
13.10.2020;Martin;41;42,55849198;
13.10.2020;Medzilaborce;6;50,66925643;
13.10.2020;Michalovce;26;23,48584075;
13.10.2020;Myjava;13;49,32463196;
13.10.2020;Námestovo;83;132,4535016;
13.10.2020;Nitra;55;34,04307997;
13.10.2020;Nové Mesto nad Váhom;5;7,993157857;
13.10.2020;Nové Zámky;4;2,877604682;
13.10.2020;Partizánske;4;8,77260316;
13.10.2020;Pezinok;8;12,2802978;
13.10.2020;Pieš?any;10;15,922933;
13.10.2020;Poltár;5;23,28722463;
13.10.2020;Poprad;38;36,22031483;
13.10.2020;Považská Bystrica;6;9,609455704;
13.10.2020;Prešov;42;23,91670155;
13.10.2020;Prievidza;52;38,81190779;
13.10.2020;Púchov;5;11,28426184;
13.10.2020;Revúca;1;2,5229271;
13.10.2020;Rimavská Sobota;4;4,752908186;
13.10.2020;Rož?ava;6;9,644984206;
13.10.2020;Ružomberok;23;40,56294311;
13.10.2020;Sabinov;29;47,91923131;
13.10.2020;Senec;9;10,01870158;
13.10.2020;Senica;10;16,54369189;
13.10.2020;Skalica;12;25,47527306;
13.10.2020;Snina;5;13,79671914;
13.10.2020;Sobrance;10;43,82312985;
13.10.2020;Spišská Nová Ves;23;23,05417732;
13.10.2020;Stará ?ubov?a;13;24,09482239;
13.10.2020;Stropkov;11;53,57490746;
13.10.2020;Svidník;11;33,77963395;
13.10.2020;Ša?a;6;11,60878398;
13.10.2020;Topo??any;17;24,24017738;
13.10.2020;Trebišov;36;34,17083519;
13.10.2020;Tren?ín;24;20,95648909;
13.10.2020;Trnava;65;49,07345541;
13.10.2020;Tur?ianske Teplice;1;6,295643415;
13.10.2020;Tvrdošín;49;135,4339414;
13.10.2020;Ve?ký Krtíš;4;9,201113335;
13.10.2020;Vranov nad Top?ou;5;6,190685495;
13.10.2020;Zlaté Moravce;11;27,11196007;
13.10.2020;Zvolen;7;10,18055949;
13.10.2020;Žarnovica;9;34,41353599;
13.10.2020;Žiar nad Hronom;34;72,55422895;
13.10.2020;Žilina;27;17,08395816;
14.10.2020;Bánovce nad Bebravou;5;13,78112812;
14.10.2020;Banská Bystrica;52;46,91933934;
14.10.2020;Banská Štiavnica;4;24,8663434;
14.10.2020;Bardejov;114;146,5842023;
14.10.2020;Bratislava;94;13,92588466;
14.10.2020;Brezno;11;17,90087796;
14.10.2020;Byt?a;3;9,703399424;
14.10.2020;?adca;39;43,29484902;
14.10.2020;Detva;4;12,48010982;
14.10.2020;Dolný Kubín;83;210,3582426;
14.10.2020;Dunajská Streda;37;30,23913434;
14.10.2020;Galanta;19;20,19643692;
14.10.2020;Gelnica;1;3,137944019;
14.10.2020;Hlohovec;22;48,87531241;
14.10.2020;Humenné;52;83,89058731;
14.10.2020;Ilava;17;28,72228089;
14.10.2020;Kežmarok;8;10,63334884;
14.10.2020;Komárno;16;15,73076791;
14.10.2020;Košice;91;38,12716036;
14.10.2020;Košice - okolie;34;26,24601003;
14.10.2020;Krupina;1;4,508159769;
14.10.2020;Kysucké Nové Mesto;9;27,34398736;
14.10.2020;Levice;4;3,6093265;
14.10.2020;Levo?a;1;2,967182957;
14.10.2020;Liptovský Mikuláš;56;77,49738792;
14.10.2020;Lu?enec;14;19,05643427;
14.10.2020;Malacky;6;8,072871117;
14.10.2020;Martin;22;22,83626399;
14.10.2020;Medzilaborce;4;33,77950429;
14.10.2020;Michalovce;32;28,90565015;
14.10.2020;Myjava;20;75,88404917;
14.10.2020;Námestovo;137;218,628069;
14.10.2020;Nitra;9;5,570685813;
14.10.2020;Nové Mesto nad Váhom;8;12,78905257;
14.10.2020;Nové Zámky;25;17,98502926;
14.10.2020;Partizánske;8;17,54520632;
14.10.2020;Pezinok;16;24,56059559;
14.10.2020;Pieš?any;10;15,922933;
14.10.2020;Poltár;3;13,97233478;
14.10.2020;Poprad;59;56,23680461;
14.10.2020;Považská Bystrica;4;6,406303803;
14.10.2020;Prešov;86;48,97229364;
14.10.2020;Prievidza;58;43,29020484;
14.10.2020;Púchov;12;27,08222842;
14.10.2020;Revúca;8;20,1834168;
14.10.2020;Rimavská Sobota;2;2,376454093;
14.10.2020;Rož?ava;6;9,644984206;
14.10.2020;Ružomberok;45;79,36227999;
14.10.2020;Sabinov;65;107,4051736;
14.10.2020;Senec;11;12,2450797;
14.10.2020;Senica;23;38,05049135;
14.10.2020;Skalica;52;110,3928499;
14.10.2020;Snina;8;22,07475062;
14.10.2020;Sobrance;9;39,44081686;
14.10.2020;Spišská Nová Ves;9;9,02119982;
14.10.2020;Stará ?ubov?a;17;31,5086139;
14.10.2020;Stropkov;3;14,6113384;
14.10.2020;Svidník;13;39,92138558;
14.10.2020;Ša?a;1;1,93479733;
14.10.2020;Topo??any;17;24,24017738;
14.10.2020;Trebišov;29;27,52650613;
14.10.2020;Tren?ín;30;26,19561136;
14.10.2020;Trnava;73;55,11326531;
14.10.2020;Tur?ianske Teplice;2;12,59128683;
14.10.2020;Tvrdošín;75;207,2968491;
14.10.2020;Ve?ký Krtíš;10;23,00278334;
14.10.2020;Vranov nad Top?ou;21;26,00087908;
14.10.2020;Zlaté Moravce;8;19,71778914;
14.10.2020;Zvolen;9;13,08929078;
14.10.2020;Žarnovica;5;19,11863111;
14.10.2020;Žiar nad Hronom;16;34,14316657;
14.10.2020;Žilina;52;32,90243794;
15.10.2020;Bánovce nad Bebravou;49;135,0550556;
15.10.2020;Banská Bystrica;51;46,01704435;
15.10.2020;Bardejov;129;165,8715974;
15.10.2020;Bratislava;82;12,14811215;
15.10.2020;Brezno;21;34,17440337;
15.10.2020;Byt?a;2;6,46893295;
15.10.2020;?adca;118;130,9946714;
15.10.2020;Detva;5;15,60013728;
15.10.2020;Dolný Kubín;56;141,9284529;
15.10.2020;Dunajská Streda;24;19,61457363;
15.10.2020;Galanta;13;13,81861474;
15.10.2020;Gelnica;4;12,55177608;
15.10.2020;Hlohovec;7;15,55123577;
15.10.2020;Humenné;26;41,94529366;
15.10.2020;Ilava;10;16,89545935;
15.10.2020;Kežmarok;6;7,97501163;
15.10.2020;Komárno;2;1,966345988;
15.10.2020;Košice;59;24,71980727;
15.10.2020;Košice - okolie;12;9,263297657;
15.10.2020;Krupina;2;9,016319538;
15.10.2020;Kysucké Nové Mesto;13;39,49687063;
15.10.2020;Levice;4;3,6093265;
15.10.2020;Levo?a;8;23,73746365;
15.10.2020;Liptovský Mikuláš;108;149,4592481;
15.10.2020;Lu?enec;31;42,19639017;
15.10.2020;Malacky;17;22,87313483;
15.10.2020;Martin;63;65,39475596;
15.10.2020;Medzilaborce;3;25,33462821;
15.10.2020;Michalovce;48;43,35847523;
15.10.2020;Myjava;17;64,5014418;
15.10.2020;Námestovo;98;156,3908815;
15.10.2020;Nitra;55;34,04307997;
15.10.2020;Nové Mesto nad Váhom;6;9,591789428;
15.10.2020;Nové Zámky;20;14,38802341;
15.10.2020;Partizánske;10;21,9315079;
15.10.2020;Pezinok;23;35,30585617;
15.10.2020;Pieš?any;6;9,553759803;
15.10.2020;Poltár;4;18,6297797;
15.10.2020;Poprad;31;29,54815157;
15.10.2020;Považská Bystrica;53;84,88352539;
15.10.2020;Prešov;80;45,55562199;
15.10.2020;Prievidza;38;28,362548;
15.10.2020;Púchov;20;45,13704736;
15.10.2020;Revúca;1;2,5229271;
15.10.2020;Rimavská Sobota;1;1,188227046;
15.10.2020;Rož?ava;5;8,037486839;
15.10.2020;Ružomberok;26;45,85376177;
15.10.2020;Sabinov;58;95,83846262;
15.10.2020;Senec;13;14,47145783;
15.10.2020;Senica;27;44,6679681;
15.10.2020;Skalica;44;93,40933456;
15.10.2020;Snina;22;60,70556422;
15.10.2020;Sobrance;12;52,58775582;
15.10.2020;Spišská Nová Ves;8;8,018844284;
15.10.2020;Stará ?ubov?a;21;38,9224054;
15.10.2020;Stropkov;11;53,57490746;
15.10.2020;Svidník;21;64,48839209;
15.10.2020;Ša?a;2;3,86959466;
15.10.2020;Topo??any;16;22,81428459;
15.10.2020;Trebišov;29;27,52650613;
15.10.2020;Tren?ín;52;45,40572636;
15.10.2020;Trnava;34;25,66919206;
15.10.2020;Tur?ianske Teplice;6;37,77386049;
15.10.2020;Tvrdošín;68;187,9491432;
15.10.2020;Ve?ký Krtíš;5;11,50139167;
15.10.2020;Vranov nad Top?ou;19;23,52460488;
15.10.2020;Zlaté Moravce;7;17,2530655;
15.10.2020;Zvolen;2;2,908731284;
15.10.2020;Žarnovica;1;3,823726221;
15.10.2020;Žiar nad Hronom;9;19,20553119;
15.10.2020;Žilina;121;76,56144214;
16.10.2020;Bánovce nad Bebravou;20;55,12451249;
16.10.2020;Banská Bystrica;91;82,10884384;
16.10.2020;Banská Štiavnica;10;62,16585851;
16.10.2020;Bardejov;103;132,4401126;
16.10.2020;Bratislava;71;10,51848735;
16.10.2020;Brezno;21;34,17440337;
16.10.2020;?adca;82;91,03019538;
16.10.2020;Detva;6;18,72016474;
16.10.2020;Dolný Kubín;76;192,617186;
16.10.2020;Dunajská Streda;11;8,990012913;
16.10.2020;Galanta;6;6,377822186;
16.10.2020;Gelnica;3;9,413832057;
16.10.2020;Hlohovec;11;24,43765621;
16.10.2020;Humenné;35;56,46481838;
16.10.2020;Ilava;11;18,58500528;
16.10.2020;Kežmarok;14;18,60836047;
16.10.2020;Komárno;5;4,915864971;
16.10.2020;Košice;87;36,45124123;
16.10.2020;Košice - okolie;22;16,98271237;
16.10.2020;Krupina;3;13,52447931;
16.10.2020;Kysucké Nové Mesto;8;24,30576654;
16.10.2020;Levice;8;7,218652999;
16.10.2020;Levo?a;15;44,50774435;
16.10.2020;Liptovský Mikuláš;109;150,8431301;
16.10.2020;Lu?enec;8;10,88939101;
16.10.2020;Malacky;9;12,10930667;
16.10.2020;Martin;31;32,17837198;
16.10.2020;Medzilaborce;6;50,66925643;
16.10.2020;Michalovce;28;25,29244388;
16.10.2020;Myjava;14;53,11883442;
16.10.2020;Námestovo;123;196,2865145;
16.10.2020;Nitra;82;50,75513741;
16.10.2020;Nové Mesto nad Váhom;3;4,795894714;
16.10.2020;Nové Zámky;8;5,755209364;
16.10.2020;Partizánske;9;19,73835711;
16.10.2020;Pezinok;14;21,49052115;
16.10.2020;Pieš?any;13;20,69981291;
16.10.2020;Poltár;3;13,97233478;
16.10.2020;Poprad;36;34,31398247;
16.10.2020;Považská Bystrica;24;38,43782282;
16.10.2020;Prešov;82;46,69451254;
16.10.2020;Prievidza;103;76,87743274;
16.10.2020;Púchov;9;20,31167131;
16.10.2020;Revúca;1;2,5229271;
16.10.2020;Rimavská Sobota;3;3,564681139;
16.10.2020;Rož?ava;10;16,07497368;
16.10.2020;Ružomberok;30;52,90818666;
16.10.2020;Sabinov;43;71,05265332;
16.10.2020;Senec;9;10,01870158;
16.10.2020;Senica;10;16,54369189;
16.10.2020;Skalica;10;21,22939422;
16.10.2020;Snina;5;13,79671914;
16.10.2020;Sobrance;13;56,9700688;
16.10.2020;Spišská Nová Ves;21;21,04946625;
16.10.2020;Stará ?ubov?a;11;20,38792664;
16.10.2020;Stropkov;6;29,2226768;
16.10.2020;Svidník;17;52,20488883;
16.10.2020;Ša?a;5;9,67398665;
16.10.2020;Topo??any;14;19,96249902;
16.10.2020;Trebišov;22;20,88217706;
16.10.2020;Tren?ín;32;27,94198545;
16.10.2020;Trnava;25;18,87440593;
16.10.2020;Tvrdošín;112;309,5632946;
16.10.2020;Ve?ký Krtíš;33;75,90918501;
16.10.2020;Vranov nad Top?ou;15;18,57205648;
16.10.2020;Zlaté Moravce;11;27,11196007;
16.10.2020;Zvolen;12;17,4523877;
16.10.2020;Žarnovica;14;53,5321671;
16.10.2020;Žiar nad Hronom;19;40,5450103;
16.10.2020;Žilina;32;20,24765412;
17.10.2020;Bánovce nad Bebravou;9;24,80603062;
17.10.2020;Banská Bystrica;30;27,06884962;
17.10.2020;Bardejov;67;86,15036453;
17.10.2020;Bratislava;93;13,77773695;
17.10.2020;Brezno;5;8,136762708;
17.10.2020;Byt?a;9;29,11019827;
17.10.2020;?adca;46;51,06571936;
17.10.2020;Detva;3;9,360082369;
17.10.2020;Dolný Kubín;68;172,3416928;
17.10.2020;Dunajská Streda;11;8,990012913;
17.10.2020;Galanta;9;9,566733279;
17.10.2020;Gelnica;10;31,37944019;
17.10.2020;Hlohovec;6;13,32963066;
17.10.2020;Humenné;23;37,10545208;
17.10.2020;Ilava;14;23,65364308;
17.10.2020;Kežmarok;13;17,27919187;
17.10.2020;Komárno;1;0,983172994;
17.10.2020;Košice;69;28,90960511;
17.10.2020;Košice - okolie;24;18,52659531;
17.10.2020;Krupina;1;4,508159769;
17.10.2020;Kysucké Nové Mesto;9;27,34398736;
17.10.2020;Levice;9;8,120984624;
17.10.2020;Levo?a;8;23,73746365;
17.10.2020;Liptovský Mikuláš;55;76,113506;
17.10.2020;Lu?enec;30;40,83521629;
17.10.2020;Malacky;25;33,63696299;
17.10.2020;Martin;21;21,79825199;
17.10.2020;Medzilaborce;3;25,33462821;
17.10.2020;Michalovce;6;5,419809403;
17.10.2020;Myjava;13;49,32463196;
17.10.2020;Námestovo;81;129,261851;
17.10.2020;Nitra;18;11,14137163;
17.10.2020;Nové Mesto nad Váhom;2;3,197263143;
17.10.2020;Nové Zámky;11;7,913412875;
17.10.2020;Partizánske;9;19,73835711;
17.10.2020;Pezinok;14;21,49052115;
17.10.2020;Poltár;1;4,657444926;
17.10.2020;Poprad;42;40,03297955;
17.10.2020;Považská Bystrica;22;35,23467092;
17.10.2020;Prešov;84;47,83340309;
17.10.2020;Prievidza;57;42,543822;
17.10.2020;Púchov;8;18,05481894;
17.10.2020;Revúca;1;2,5229271;
17.10.2020;Rimavská Sobota;1;1,188227046;
17.10.2020;Ružomberok;55;96,99834221;
17.10.2020;Sabinov;46;76,00981518;
17.10.2020;Senec;4;4,452756256;
17.10.2020;Senica;39;64,52039837;
17.10.2020;Skalica;27;57,31936439;
17.10.2020;Snina;15;41,39015742;
17.10.2020;Sobrance;2;8,76462597;
17.10.2020;Spišská Nová Ves;12;12,02826643;
17.10.2020;Stará ?ubov?a;14;25,94827027;
17.10.2020;Stropkov;6;29,2226768;
17.10.2020;Svidník;12;36,85050977;
17.10.2020;Ša?a;2;3,86959466;
17.10.2020;Topo??any;25;35,64731968;
17.10.2020;Trebišov;19;18,03460746;
17.10.2020;Tren?ín;23;20,08330204;
17.10.2020;Trnava;31;23,40426335;
17.10.2020;Tur?ianske Teplice;1;6,295643415;
17.10.2020;Tvrdošín;66;182,4212272;
17.10.2020;Ve?ký Krtíš;2;4,600556667;
17.10.2020;Vranov nad Top?ou;9;11,14323389;
17.10.2020;Zlaté Moravce;1;2,464723643;
17.10.2020;Zvolen;10;14,54365642;
17.10.2020;Žarnovica;2;7,647452442;
17.10.2020;Žiar nad Hronom;5;10,66973955;
17.10.2020;Žilina;98;62,00844074;
18.10.2020;Bánovce nad Bebravou;18;49,61206124;
18.10.2020;Banská Bystrica;24;21,6550797;
18.10.2020;Banská Štiavnica;1;6,216585851;
18.10.2020;Bardejov;47;60,43383781;
18.10.2020;Bratislava;51;7,555533169;
18.10.2020;Brezno;5;8,136762708;
18.10.2020;Byt?a;1;3,234466475;
18.10.2020;?adca;55;61,05683837;
18.10.2020;Detva;9;28,08024711;
18.10.2020;Dolný Kubín;3;7,603309974;
18.10.2020;Dunajská Streda;22;17,98002583;
18.10.2020;Galanta;25;26,57425911;
18.10.2020;Gelnica;2;6,275888038;
18.10.2020;Hlohovec;17;37,76728686;
18.10.2020;Humenné;22;35,49217156;
18.10.2020;Ilava;12;20,27455121;
18.10.2020;Kežmarok;7;9,304180235;
18.10.2020;Komárno;5;4,915864971;
18.10.2020;Košice;57;23,8818477;
18.10.2020;Košice - okolie;18;13,89494649;
18.10.2020;Kysucké Nové Mesto;6;18,22932491;
18.10.2020;Levice;5;4,511658125;
18.10.2020;Levo?a;37;109,7857694;
18.10.2020;Liptovský Mikuláš;3;4,151645782;
18.10.2020;Malacky;7;9,418349636;
18.10.2020;Martin;11;11,41813199;
18.10.2020;Medzilaborce;2;16,88975214;
18.10.2020;Michalovce;38;34,32545955;
18.10.2020;Námestovo;10;15,95825321;
18.10.2020;Nitra;2;1,237930181;
18.10.2020;Nové Mesto nad Váhom;6;9,591789428;
18.10.2020;Nové Zámky;2;1,438802341;
18.10.2020;Partizánske;17;37,28356343;
18.10.2020;Pezinok;15;23,02555837;
18.10.2020;Pieš?any;9;14,3306397;
18.10.2020;Poprad;4;3,812664719;
18.10.2020;Považská Bystrica;12;19,21891141;
18.10.2020;Prešov;26;14,80557715;
18.10.2020;Prievidza;8;5,971062737;
18.10.2020;Púchov;4;9,027409472;
18.10.2020;Revúca;1;2,5229271;
18.10.2020;Rož?ava;5;8,037486839;
18.10.2020;Ružomberok;21;37,03573066;
18.10.2020;Sabinov;22;36,3525203;
18.10.2020;Senec;2;2,226378128;
18.10.2020;Snina;13;35,87146976;
18.10.2020;Sobrance;13;56,9700688;
18.10.2020;Spišská Nová Ves;13;13,03062196;
18.10.2020;Stará ?ubov?a;13;24,09482239;
18.10.2020;Stropkov;6;29,2226768;
18.10.2020;Svidník;4;12,28350326;
18.10.2020;Ša?a;2;3,86959466;
18.10.2020;Topo??any;4;5,703571148;
18.10.2020;Trebišov;12;11,3902784;
18.10.2020;Tren?ín;27;23,57605023;
18.10.2020;Trnava;11;8,304738608;
18.10.2020;Tvrdošín;21;58,04311774;
18.10.2020;Ve?ký Krtíš;1;2,300278334;
18.10.2020;Vranov nad Top?ou;6;7,428822594;
18.10.2020;Zlaté Moravce;2;4,929447286;
18.10.2020;Zvolen;7;10,18055949;
18.10.2020;Žiar nad Hronom;1;2,13394791;
18.10.2020;Žilina;28;17,71669735;
19.10.2020;Bánovce nad Bebravou;3;8,268676874;
19.10.2020;Banská Bystrica;12;10,82753985;
19.10.2020;Bardejov;47;60,43383781;
19.10.2020;Bratislava;96;14,22218008;
19.10.2020;Brezno;6;9,764115249;
19.10.2020;?adca;4;4,440497336;
19.10.2020;Detva;1;3,120027456;
19.10.2020;Dolný Kubín;9;22,80992992;
19.10.2020;Dunajská Streda;3;2,451821704;
19.10.2020;Galanta;3;3,188911093;
19.10.2020;Gelnica;7;21,96560813;
19.10.2020;Hlohovec;7;15,55123577;
19.10.2020;Humenné;9;14,51952473;
19.10.2020;Komárno;3;2,949518983;
19.10.2020;Košice;37;15,50225202;
19.10.2020;Košice - okolie;10;7,719414714;
19.10.2020;Levice;3;2,706994875;
19.10.2020;Liptovský Mikuláš;2;2,767763854;
19.10.2020;Lu?enec;1;1,361173876;
19.10.2020;Malacky;11;14,80026371;
19.10.2020;Martin;21;21,79825199;
19.10.2020;Medzilaborce;4;33,77950429;
19.10.2020;Michalovce;2;1,806603134;
19.10.2020;Námestovo;11;17,55407853;
19.10.2020;Nitra;104;64,3723694;
19.10.2020;Nové Mesto nad Váhom;2;3,197263143;
19.10.2020;Nové Zámky;13;9,352215216;
19.10.2020;Partizánske;4;8,77260316;
19.10.2020;Pezinok;25;38,37593062;
19.10.2020;Pieš?any;6;9,553759803;
19.10.2020;Poprad;9;8,578495618;
19.10.2020;Považská Bystrica;1;1,601575951;
19.10.2020;Prešov;34;19,36113935;
19.10.2020;Prievidza;10;7,463828422;
19.10.2020;Rimavská Sobota;3;3,564681139;
19.10.2020;Rož?ava;1;1,607497368;
19.10.2020;Ružomberok;11;19,39966844;
19.10.2020;Sabinov;7;11,56671101;
19.10.2020;Senec;16;17,81102502;
19.10.2020;Senica;6;9,926215134;
19.10.2020;Skalica;10;21,22939422;
19.10.2020;Snina;3;8,278031484;
19.10.2020;Spišská Nová Ves;7;7,016488749;
19.10.2020;Stropkov;2;9,740892266;
19.10.2020;Svidník;21;64,48839209;
19.10.2020;Ša?a;2;3,86959466;
19.10.2020;Topo??any;14;19,96249902;
19.10.2020;Tren?ín;21;18,33692795;
19.10.2020;Trnava;32;24,15923959;
19.10.2020;Tvrdošín;2;5,527915976;
19.10.2020;Vranov nad Top?ou;4;4,952548396;
19.10.2020;Zlaté Moravce;9;22,18251279;
19.10.2020;Zvolen;3;4,363096926;
19.10.2020;Žiar nad Hronom;1;2,13394791;
19.10.2020;Žilina;10;6,327391912;
20.10.2020;Bánovce nad Bebravou;24;66,14941499;
20.10.2020;Banská Bystrica;56;50,52851929;
20.10.2020;Banská Štiavnica;10;62,16585851;
20.10.2020;Bardejov;51;65,57714315;
20.10.2020;Bratislava;120;17,7777251;
20.10.2020;Brezno;45;73,23086437;
20.10.2020;Byt?a;7;22,64126532;
20.10.2020;?adca;44;48,84547069;
20.10.2020;Detva;9;28,08024711;
20.10.2020;Dolný Kubín;49;124,1873962;
20.10.2020;Dunajská Streda;20;16,34547802;
20.10.2020;Galanta;20;21,25940729;
20.10.2020;Gelnica;10;31,37944019;
20.10.2020;Hlohovec;25;55,54012774;
20.10.2020;Humenné;28;45,17185471;
20.10.2020;Ilava;22;37,17001056;
20.10.2020;Kežmarok;29;38,54588955;
20.10.2020;Komárno;8;7,865383954;
20.10.2020;Košice;60;25,13878705;
20.10.2020;Košice - okolie;18;13,89494649;
20.10.2020;Krupina;2;9,016319538;
20.10.2020;Kysucké Nové Mesto;8;24,30576654;
20.10.2020;Levice;21;18,94896412;
20.10.2020;Levo?a;35;103,8514035;
20.10.2020;Liptovský Mikuláš;32;44,28422167;
20.10.2020;Lu?enec;40;54,44695505;
20.10.2020;Malacky;16;21,52765631;
20.10.2020;Martin;114;118,3333679;
20.10.2020;Medzilaborce;31;261,7911582;
20.10.2020;Michalovce;23;20,77593605;
20.10.2020;Myjava;7;26,55941721;
20.10.2020;Námestovo;67;106,9202965;
20.10.2020;Nitra;112;69,32409012;
20.10.2020;Nové Mesto nad Váhom;5;7,993157857;
20.10.2020;Nové Zámky;22;15,82682575;
20.10.2020;Partizánske;6;13,15890474;
20.10.2020;Pezinok;29;44,51607951;
20.10.2020;Pieš?any;13;20,69981291;
20.10.2020;Poltár;4;18,6297797;
20.10.2020;Poprad;58;55,28363843;
20.10.2020;Považská Bystrica;20;32,03151901;
20.10.2020;Prešov;99;56,37508221;
20.10.2020;Prievidza;71;52,99318179;
20.10.2020;Púchov;24;54,16445683;
20.10.2020;Revúca;2;5,0458542;
20.10.2020;Rimavská Sobota;3;3,564681139;
20.10.2020;Rož?ava;3;4,822492103;
20.10.2020;Ružomberok;65;114,6344044;
20.10.2020;Sabinov;76;125,5814338;
20.10.2020;Senec;18;20,03740315;
20.10.2020;Senica;34;56,24855243;
20.10.2020;Skalica;35;74,30287977;
20.10.2020;Snina;15;41,39015742;
20.10.2020;Sobrance;2;8,76462597;
20.10.2020;Spišská Nová Ves;25;25,05888839;
20.10.2020;Stará ?ubov?a;36;66,72412355;
20.10.2020;Stropkov;9;43,8340152;
20.10.2020;Svidník;19;58,34664046;
20.10.2020;Ša?a;4;7,73918932;
20.10.2020;Topo??any;15;21,38839181;
20.10.2020;Trebišov;40;37,96759466;
20.10.2020;Tren?ín;33;28,8151725;
20.10.2020;Trnava;55;41,52369304;
20.10.2020;Tur?ianske Teplice;4;25,18257366;
20.10.2020;Tvrdošín;54;149,2537313;
20.10.2020;Ve?ký Krtíš;4;9,201113335;
20.10.2020;Vranov nad Top?ou;7;8,666959692;
20.10.2020;Zlaté Moravce;15;36,97085464;
20.10.2020;Zvolen;12;17,4523877;
20.10.2020;Žarnovica;7;26,76608355;
20.10.2020;Žiar nad Hronom;16;34,14316657;
20.10.2020;Žilina;80;50,6191353;
21.10.2020;Bánovce nad Bebravou;33;90,95544561;
21.10.2020;Banská Bystrica;75;67,67212405;
21.10.2020;Banská Štiavnica;5;31,08292926;
21.10.2020;Bardejov;51;65,57714315;
21.10.2020;Bratislava;49;7,25923775;
21.10.2020;Brezno;15;24,41028812;
21.10.2020;Byt?a;5;16,17233237;
21.10.2020;?adca;49;54,39609236;
21.10.2020;Detva;4;12,48010982;
21.10.2020;Dolný Kubín;19;48,1542965;
21.10.2020;Dunajská Streda;23;18,79729973;
21.10.2020;Galanta;13;13,81861474;
21.10.2020;Gelnica;4;12,55177608;
21.10.2020;Hlohovec;12;26,65926132;
21.10.2020;Humenné;19;30,65232998;
21.10.2020;Ilava;10;16,89545935;
21.10.2020;Kežmarok;11;14,62085466;
21.10.2020;Komárno;8;7,865383954;
21.10.2020;Košice;54;22,62490835;
21.10.2020;Košice - okolie;19;14,66688796;
21.10.2020;Krupina;7;31,55711838;
21.10.2020;Kysucké Nové Mesto;13;39,49687063;
21.10.2020;Levice;6;5,41398975;
21.10.2020;Levo?a;17;50,44211026;
21.10.2020;Liptovský Mikuláš;50;69,19409636;
21.10.2020;Lu?enec;7;9,528217134;
21.10.2020;Malacky;6;8,072871117;
21.10.2020;Martin;78;80,96493595;
21.10.2020;Medzilaborce;5;42,22438036;
21.10.2020;Michalovce;12;10,83961881;
21.10.2020;Myjava;4;15,17680983;
21.10.2020;Námestovo;71;113,3035978;
21.10.2020;Nitra;79;48,89824214;
21.10.2020;Nové Mesto nad Váhom;11;17,58494729;
21.10.2020;Nové Zámky;8;5,755209364;
21.10.2020;Partizánske;12;26,31780948;
21.10.2020;Pezinok;4;6,140148899;
21.10.2020;Pieš?any;11;17,5152263;
21.10.2020;Poltár;2;9,314889851;
21.10.2020;Poprad;36;34,31398247;
21.10.2020;Považská Bystrica;13;20,82048736;
21.10.2020;Prešov;93;52,95841056;
21.10.2020;Prievidza;61;45,52935337;
21.10.2020;Púchov;6;13,54111421;
21.10.2020;Revúca;5;12,6146355;
21.10.2020;Rimavská Sobota;3;3,564681139;
21.10.2020;Rož?ava;1;1,607497368;
