"";"Datum";"Kraj";"Admission";"Discharges"
"2408";2020-07-29;"Nitriansky kraj";0;0
"2409";2020-07-30;"Nitriansky kraj";0;0
"2410";2020-07-31;"Nitriansky kraj";0;0
"2411";2020-08-01;"Nitriansky kraj";0;0
"2412";2020-08-02;"Nitriansky kraj";0;0
"2413";2020-08-03;"Nitriansky kraj";0;0
"2414";2020-08-04;"Nitriansky kraj";0;0
"2415";2020-08-05;"Nitriansky kraj";0;0
"2416";2020-08-06;"Nitriansky kraj";0;0
"2417";2020-08-07;"Nitriansky kraj";0;0
"2418";2020-08-08;"Nitriansky kraj";0;0
"2419";2020-08-09;"Nitriansky kraj";0;0
"2420";2020-08-10;"Nitriansky kraj";0;0
"2421";2020-08-11;"Nitriansky kraj";1;0
"2422";2020-08-12;"Nitriansky kraj";0;0
"2423";2020-08-13;"Nitriansky kraj";0;0
"2424";2020-08-14;"Nitriansky kraj";0;0
"2425";2020-08-15;"Nitriansky kraj";0;0
"2426";2020-08-16;"Nitriansky kraj";0;0
"2427";2020-08-17;"Nitriansky kraj";0;0
"2428";2020-08-18;"Nitriansky kraj";0;0
"2429";2020-08-19;"Nitriansky kraj";0;0
"2430";2020-08-20;"Nitriansky kraj";0;0
"2431";2020-08-21;"Nitriansky kraj";0;0
"2432";2020-08-22;"Nitriansky kraj";0;0
"2433";2020-08-23;"Nitriansky kraj";0;0
"2434";2020-08-24;"Nitriansky kraj";0;0
"2435";2020-08-25;"Nitriansky kraj";2;0
"2436";2020-08-26;"Nitriansky kraj";0;0
"2437";2020-08-27;"Nitriansky kraj";5;0
"2438";2020-08-28;"Nitriansky kraj";2;0
"2439";2020-08-29;"Nitriansky kraj";0;0
"2440";2020-08-30;"Nitriansky kraj";0;0
"2441";2020-08-31;"Nitriansky kraj";2;4
"2442";2020-09-01;"Nitriansky kraj";1;0
"2443";2020-09-02;"Nitriansky kraj";0;0
"2444";2020-09-03;"Nitriansky kraj";2;0
"2445";2020-09-04;"Nitriansky kraj";2;2
"2446";2020-09-05;"Nitriansky kraj";1;0
"2447";2020-09-06;"Nitriansky kraj";1;0
"2448";2020-09-07;"Nitriansky kraj";4;2
"2449";2020-09-08;"Nitriansky kraj";4;1
"2450";2020-09-09;"Nitriansky kraj";2;1
"2451";2020-09-10;"Nitriansky kraj";2;1
"2452";2020-09-11;"Nitriansky kraj";2;9
"2453";2020-09-12;"Nitriansky kraj";0;3
"2454";2020-09-13;"Nitriansky kraj";4;0
"2455";2020-09-14;"Nitriansky kraj";0;5
"2456";2020-09-15;"Nitriansky kraj";2;0
"2457";2020-09-16;"Nitriansky kraj";3;3
"2458";2020-09-17;"Nitriansky kraj";1;6
"2459";2020-09-18;"Nitriansky kraj";1;0
"2460";2020-09-19;"Nitriansky kraj";0;0
"2461";2020-09-20;"Nitriansky kraj";0;0
"2462";2020-09-21;"Nitriansky kraj";6;0
"2463";2020-09-22;"Nitriansky kraj";0;1
"2464";2020-09-23;"Nitriansky kraj";5;4
"2465";2020-09-24;"Nitriansky kraj";6;5
"2466";2020-09-25;"Nitriansky kraj";6;0
"2467";2020-09-26;"Nitriansky kraj";4;1
"2468";2020-09-27;"Nitriansky kraj";7;2
"2469";2020-09-28;"Nitriansky kraj";1;1
"2470";2020-09-29;"Nitriansky kraj";0;0
"2471";2020-09-30;"Nitriansky kraj";3;7
"2472";2020-10-01;"Nitriansky kraj";1;0
"2473";2020-10-02;"Nitriansky kraj";0;0
"2474";2020-10-03;"Nitriansky kraj";1;0
"2475";2020-10-04;"Nitriansky kraj";0;0
"2476";2020-10-05;"Nitriansky kraj";0;0
"2477";2020-10-06;"Nitriansky kraj";0;1
"2478";2020-10-07;"Nitriansky kraj";0;1
"2479";2020-10-08;"Nitriansky kraj";1;0
"2480";2020-10-09;"Nitriansky kraj";1;2
"2481";2020-10-10;"Nitriansky kraj";2;1
"2482";2020-10-11;"Nitriansky kraj";0;0
"2483";2020-10-12;"Nitriansky kraj";9;1
"2484";2020-10-13;"Nitriansky kraj";4;0
"2485";2020-10-14;"Nitriansky kraj";3;0
"2486";2020-10-15;"Nitriansky kraj";2;1
"2487";2020-10-16;"Nitriansky kraj";2;0
"2488";2020-10-17;"Nitriansky kraj";1;0
"2489";2020-10-18;"Nitriansky kraj";0;1
"2490";2020-10-19;"Nitriansky kraj";2;1
"2491";2020-10-20;"Nitriansky kraj";11;2
"2492";2020-10-21;"Nitriansky kraj";6;2
"2493";2020-10-22;"Nitriansky kraj";9;2
"2494";2020-10-23;"Nitriansky kraj";4;4
"2495";2020-10-24;"Nitriansky kraj";3;1
"2496";2020-10-25;"Nitriansky kraj";22;4
"2497";2020-10-26;"Nitriansky kraj";12;3
"2498";2020-10-27;"Nitriansky kraj";10;5
"2499";2020-10-28;"Nitriansky kraj";7;9
"2500";2020-10-29;"Nitriansky kraj";9;8
"2501";2020-10-30;"Nitriansky kraj";5;0
"2502";2020-10-31;"Nitriansky kraj";10;3
"2503";2020-11-01;"Nitriansky kraj";4;6
"2504";2020-11-02;"Nitriansky kraj";9;11
"2505";2020-11-03;"Nitriansky kraj";11;10
"2506";2020-11-04;"Nitriansky kraj";9;16
"2507";2020-11-05;"Nitriansky kraj";12;12
"2508";2020-11-06;"Nitriansky kraj";33;8
"2509";2020-11-07;"Nitriansky kraj";8;5
"2510";2020-11-08;"Nitriansky kraj";7;9
"2511";2020-11-09;"Nitriansky kraj";6;13
"2512";2020-11-10;"Nitriansky kraj";6;10
"2513";2020-11-11;"Nitriansky kraj";10;13
"2514";2020-11-12;"Nitriansky kraj";18;16
"2515";2020-11-13;"Nitriansky kraj";14;12
"2516";2020-11-14;"Nitriansky kraj";11;2
"2517";2020-11-15;"Nitriansky kraj";4;5
"2518";2020-11-16;"Nitriansky kraj";8;15
"2519";2020-11-17;"Nitriansky kraj";8;4
"2520";2020-11-18;"Nitriansky kraj";15;12
"2521";2020-11-19;"Nitriansky kraj";11;11
"2522";2020-11-20;"Nitriansky kraj";7;16
"2523";2020-11-21;"Nitriansky kraj";3;1
"2524";2020-11-22;"Nitriansky kraj";9;5
"2525";2020-11-23;"Nitriansky kraj";3;11
"2526";2020-11-24;"Nitriansky kraj";11;11
"2527";2020-11-25;"Nitriansky kraj";8;8
"2528";2020-11-26;"Nitriansky kraj";4;10
"2529";2020-11-27;"Nitriansky kraj";10;12
"2530";2020-11-28;"Nitriansky kraj";10;4
"2531";2020-11-29;"Nitriansky kraj";6;6
"2532";2020-11-30;"Nitriansky kraj";6;11
"2533";2020-12-01;"Nitriansky kraj";7;10
"2534";2020-12-02;"Nitriansky kraj";9;9
"2535";2020-12-03;"Nitriansky kraj";7;5
"2536";2020-12-04;"Nitriansky kraj";12;10
"2537";2020-12-05;"Nitriansky kraj";5;1
"2538";2020-12-06;"Nitriansky kraj";7;4
"2539";2020-12-07;"Nitriansky kraj";9;9
"2540";2020-12-08;"Nitriansky kraj";13;8
"2541";2020-12-09;"Nitriansky kraj";8;7
"2542";2020-12-10;"Nitriansky kraj";9;7
"2543";2020-12-11;"Nitriansky kraj";8;16
"2544";2020-12-12;"Nitriansky kraj";9;2
"2545";2020-12-13;"Nitriansky kraj";4;3
"2546";2020-12-14;"Nitriansky kraj";11;10
"2547";2020-12-15;"Nitriansky kraj";10;10
"2548";2020-12-16;"Nitriansky kraj";12;10
"2549";2020-12-17;"Nitriansky kraj";10;14
"2550";2020-12-18;"Nitriansky kraj";20;11
"2551";2020-12-19;"Nitriansky kraj";14;1
"2552";2020-12-20;"Nitriansky kraj";10;5
"2553";2020-12-21;"Nitriansky kraj";25;20
"2554";2020-12-22;"Nitriansky kraj";18;19
"2555";2020-12-23;"Nitriansky kraj";30;28
"2556";2020-12-24;"Nitriansky kraj";13;11
"2557";2020-12-25;"Nitriansky kraj";17;13
"2558";2020-12-26;"Nitriansky kraj";7;16
"2559";2020-12-27;"Nitriansky kraj";18;8
"2560";2020-12-28;"Nitriansky kraj";29;16
"2561";2020-12-29;"Nitriansky kraj";26;18
"2562";2020-12-30;"Nitriansky kraj";32;14
"2563";2020-12-31;"Nitriansky kraj";17;32
"2564";2021-01-01;"Nitriansky kraj";13;11
"2565";2021-01-02;"Nitriansky kraj";25;14
"2566";2021-01-03;"Nitriansky kraj";18;13
"2567";2021-01-04;"Nitriansky kraj";44;23
"2568";2021-01-05;"Nitriansky kraj";31;29
"2569";2021-01-06;"Nitriansky kraj";21;12
"2570";2021-01-07;"Nitriansky kraj";20;27
"2571";2021-01-08;"Nitriansky kraj";25;31
"2572";2021-01-09;"Nitriansky kraj";20;19
"2573";2021-01-10;"Nitriansky kraj";21;8
"2574";2021-01-11;"Nitriansky kraj";41;26
"2575";2021-01-12;"Nitriansky kraj";27;41
"2576";2021-01-13;"Nitriansky kraj";31;23
"2577";2021-01-14;"Nitriansky kraj";32;40
"2578";2021-01-15;"Nitriansky kraj";38;27
"2579";2021-01-16;"Nitriansky kraj";29;12
"2580";2021-01-17;"Nitriansky kraj";34;22
"2581";2021-01-18;"Nitriansky kraj";30;60
"2582";2021-01-19;"Nitriansky kraj";31;59
"2583";2021-01-20;"Nitriansky kraj";25;33
"2584";2021-01-21;"Nitriansky kraj";4;3
