"";"Date";"Region";"Vaccinated";"Admissions";"Discharges";"age_group"
"37383";2020-12-20;"Trenčiansky kraj";NA;7;11;60
"37384";2020-12-20;"Trnavský kraj";NA;7;9;60
"37385";2020-12-20;"Žilinský kraj";NA;6;13;60
"37386";2020-12-20;"Banskobystrický kraj";NA;6;12;70
"37387";2020-12-20;"Bratislavský kraj";NA;11;8;70
"37388";2020-12-20;"Košický kraj";NA;5;4;70
"37389";2020-12-20;"Nitriansky kraj";NA;7;7;70
"37390";2020-12-20;"Prešovský kraj";NA;8;10;70
"37391";2020-12-20;"Trenčiansky kraj";NA;9;14;70
"37392";2020-12-20;"Trnavský kraj";NA;3;6;70
"37393";2020-12-20;"Žilinský kraj";NA;7;8;70
"37394";2020-12-20;"Banskobystrický kraj";NA;2;6;80
"37395";2020-12-20;"Bratislavský kraj";NA;3;4;80
"37396";2020-12-20;"Košický kraj";NA;1;3;80
"37397";2020-12-20;"Nitriansky kraj";NA;0;2;80
"37398";2020-12-20;"Prešovský kraj";NA;3;7;80
"37399";2020-12-20;"Trenčiansky kraj";NA;3;9;80
"37400";2020-12-20;"Trnavský kraj";NA;1;5;80
"37401";2020-12-20;"Žilinský kraj";NA;4;7;80
"37402";2020-12-20;"Banskobystrický kraj";NA;0;1;90
"37403";2020-12-20;"Bratislavský kraj";NA;1;0;90
"37404";2020-12-20;"Košický kraj";NA;1;0;90
"37405";2020-12-20;"Prešovský kraj";NA;1;0;90
"37406";2020-12-20;"Trenčiansky kraj";NA;1;2;90
"37407";2020-12-20;"Trnavský kraj";NA;0;1;90
"37408";2020-12-20;"Žilinský kraj";NA;1;0;90
"37409";2020-12-20;"Bratislavský kraj";NA;1;0;100
"37410";2020-12-19;"Bratislavský kraj";NA;0;1;10
"37411";2020-12-19;"Prešovský kraj";NA;0;1;10
"37412";2020-12-19;"Banskobystrický kraj";NA;1;0;20
"37413";2020-12-19;"Prešovský kraj";NA;0;1;20
"37414";2020-12-19;"Žilinský kraj";NA;0;2;20
"37415";2020-12-19;"Trenčiansky kraj";NA;1;0;30
"37416";2020-12-19;"Trnavský kraj";NA;0;1;30
"37417";2020-12-19;"Žilinský kraj";NA;1;3;30
"37418";2020-12-19;"Banskobystrický kraj";NA;2;0;40
"37419";2020-12-19;"Bratislavský kraj";NA;2;1;40
"37420";2020-12-19;"Košický kraj";NA;1;0;40
"37421";2020-12-19;"Prešovský kraj";NA;2;2;40
"37422";2020-12-19;"Trenčiansky kraj";NA;0;1;40
"37423";2020-12-19;"Trnavský kraj";NA;1;1;40
"37424";2020-12-19;"Žilinský kraj";NA;0;1;40
"37425";2020-12-19;"Banskobystrický kraj";NA;1;2;50
"37426";2020-12-19;"Bratislavský kraj";NA;1;1;50
"37427";2020-12-19;"Košický kraj";NA;1;0;50
"37428";2020-12-19;"Nitriansky kraj";NA;3;1;50
"37429";2020-12-19;"Prešovský kraj";NA;3;0;50
"37430";2020-12-19;"Trenčiansky kraj";NA;8;0;50
"37431";2020-12-19;"Trnavský kraj";NA;1;0;50
"37432";2020-12-19;"Žilinský kraj";NA;1;1;50
"37433";2020-12-19;"Banskobystrický kraj";NA;2;2;60
"37434";2020-12-19;"Bratislavský kraj";NA;5;3;60
"37435";2020-12-19;"Košický kraj";NA;4;0;60
"37436";2020-12-19;"Nitriansky kraj";NA;3;0;60
"37437";2020-12-19;"Prešovský kraj";NA;5;3;60
"37438";2020-12-19;"Trenčiansky kraj";NA;8;2;60
"37439";2020-12-19;"Trnavský kraj";NA;4;2;60
"37440";2020-12-19;"Žilinský kraj";NA;4;6;60
"37441";2020-12-19;"Banskobystrický kraj";NA;4;2;70
"37442";2020-12-19;"Bratislavský kraj";NA;5;3;70
"37443";2020-12-19;"Košický kraj";NA;4;0;70
"37444";2020-12-19;"Nitriansky kraj";NA;5;2;70
"37445";2020-12-19;"Prešovský kraj";NA;8;6;70
"37446";2020-12-19;"Trenčiansky kraj";NA;8;3;70
"37447";2020-12-19;"Trnavský kraj";NA;3;4;70
"37448";2020-12-19;"Žilinský kraj";NA;3;8;70
"37449";2020-12-19;"Banskobystrický kraj";NA;6;4;80
"37450";2020-12-19;"Bratislavský kraj";NA;3;1;80
"37451";2020-12-19;"Košický kraj";NA;4;0;80
"37452";2020-12-19;"Nitriansky kraj";NA;3;0;80
"37453";2020-12-19;"Prešovský kraj";NA;6;6;80
"37454";2020-12-19;"Trenčiansky kraj";NA;9;3;80
"37455";2020-12-19;"Trnavský kraj";NA;4;6;80
"37456";2020-12-19;"Žilinský kraj";NA;4;1;80
"37457";2020-12-19;"Banskobystrický kraj";NA;1;0;90
"37458";2020-12-19;"Bratislavský kraj";NA;1;1;90
"37459";2020-12-19;"Nitriansky kraj";NA;0;2;90
"37460";2020-12-19;"Prešovský kraj";NA;1;1;90
"37461";2020-12-19;"Trenčiansky kraj";NA;1;1;90
"37462";2020-12-19;"Trnavský kraj";NA;1;2;90
"37463";2020-12-18;"Banskobystrický kraj";NA;1;0;0
"37464";2020-12-18;"Bratislavský kraj";NA;0;1;0
"37465";2020-12-18;"Prešovský kraj";NA;2;1;10
"37466";2020-12-18;"Banskobystrický kraj";NA;3;0;20
"37467";2020-12-18;"Bratislavský kraj";NA;0;2;20
"37468";2020-12-18;"Nitriansky kraj";NA;1;0;20
"37469";2020-12-18;"Prešovský kraj";NA;1;3;20
"37470";2020-12-18;"Trenčiansky kraj";NA;1;0;20
"37471";2020-12-18;"Žilinský kraj";NA;2;0;20
"37472";2020-12-18;"Banskobystrický kraj";NA;2;0;30
"37473";2020-12-18;"Bratislavský kraj";NA;3;1;30
"37474";2020-12-18;"Košický kraj";NA;1;0;30
"37475";2020-12-18;"Prešovský kraj";NA;1;1;30
"37476";2020-12-18;"Trnavský kraj";NA;2;0;30
"37477";2020-12-18;"Žilinský kraj";NA;3;0;30
"37478";2020-12-18;"Banskobystrický kraj";NA;2;0;40
"37479";2020-12-18;"Košický kraj";NA;1;2;40
"37480";2020-12-18;"Nitriansky kraj";NA;1;0;40
"37481";2020-12-18;"Prešovský kraj";NA;4;0;40
"37482";2020-12-18;"Trenčiansky kraj";NA;2;1;40
"37483";2020-12-18;"Trnavský kraj";NA;2;0;40
"37484";2020-12-18;"Žilinský kraj";NA;2;0;40
"37485";2020-12-18;"Banskobystrický kraj";NA;2;0;50
"37486";2020-12-18;"Bratislavský kraj";NA;8;0;50
"37487";2020-12-18;"Košický kraj";NA;3;0;50
"37488";2020-12-18;"Nitriansky kraj";NA;1;0;50
"37489";2020-12-18;"Prešovský kraj";NA;8;1;50
"37490";2020-12-18;"Trenčiansky kraj";NA;4;2;50
"37491";2020-12-18;"Trnavský kraj";NA;5;1;50
"37492";2020-12-18;"Žilinský kraj";NA;6;3;50
"37493";2020-12-18;"Banskobystrický kraj";NA;9;1;60
"37494";2020-12-18;"Bratislavský kraj";NA;3;0;60
"37495";2020-12-18;"Košický kraj";NA;6;3;60
"37496";2020-12-18;"Nitriansky kraj";NA;8;0;60
"37497";2020-12-18;"Prešovský kraj";NA;7;6;60
"37498";2020-12-18;"Trenčiansky kraj";NA;10;8;60
"37499";2020-12-18;"Trnavský kraj";NA;4;1;60
"37500";2020-12-18;"Žilinský kraj";NA;9;2;60
"37501";2020-12-18;"Banskobystrický kraj";NA;14;0;70
"37502";2020-12-18;"Bratislavský kraj";NA;7;5;70
"37503";2020-12-18;"Košický kraj";NA;5;1;70
"37504";2020-12-18;"Nitriansky kraj";NA;4;1;70
"37505";2020-12-18;"Prešovský kraj";NA;9;6;70
"37506";2020-12-18;"Trenčiansky kraj";NA;13;6;70
"37507";2020-12-18;"Trnavský kraj";NA;4;2;70
"37508";2020-12-18;"Žilinský kraj";NA;6;5;70
"37509";2020-12-18;"Banskobystrický kraj";NA;10;2;80
"37510";2020-12-18;"Bratislavský kraj";NA;7;1;80
"37511";2020-12-18;"Košický kraj";NA;4;4;80
"37512";2020-12-18;"Nitriansky kraj";NA;5;1;80
"37513";2020-12-18;"Prešovský kraj";NA;2;5;80
"37514";2020-12-18;"Trenčiansky kraj";NA;8;7;80
"37515";2020-12-18;"Trnavský kraj";NA;5;1;80
"37516";2020-12-18;"Žilinský kraj";NA;6;2;80
"37517";2020-12-18;"Banskobystrický kraj";NA;3;0;90
"37518";2020-12-18;"Bratislavský kraj";NA;1;0;90
"37519";2020-12-18;"Košický kraj";NA;1;0;90
"37520";2020-12-18;"Prešovský kraj";NA;2;1;90
"37521";2020-12-18;"Trenčiansky kraj";NA;0;3;90
"37522";2020-12-18;"Trnavský kraj";NA;1;0;90
"37523";2020-12-18;"Žilinský kraj";NA;2;0;90
"37524";2020-12-18;"Košický kraj";NA;0;1;100
"37525";2020-12-17;"Bratislavský kraj";NA;0;2;0
"37526";2020-12-17;"Košický kraj";NA;0;1;0
"37527";2020-12-17;"Prešovský kraj";NA;1;0;0
"37528";2020-12-17;"Banskobystrický kraj";NA;0;1;10
"37529";2020-12-17;"Bratislavský kraj";NA;1;0;10
"37530";2020-12-17;"Prešovský kraj";NA;2;1;10
"37531";2020-12-17;"Trenčiansky kraj";NA;0;1;10
"37532";2020-12-17;"Bratislavský kraj";NA;1;0;20
"37533";2020-12-17;"Košický kraj";NA;1;1;20
"37534";2020-12-17;"Prešovský kraj";NA;4;1;20
"37535";2020-12-17;"Trnavský kraj";NA;0;1;20
"37536";2020-12-17;"Žilinský kraj";NA;0;2;20
"37537";2020-12-17;"Banskobystrický kraj";NA;0;1;30
"37538";2020-12-17;"Bratislavský kraj";NA;1;3;30
"37539";2020-12-17;"Prešovský kraj";NA;2;0;30
"37540";2020-12-17;"Trenčiansky kraj";NA;0;5;30
"37541";2020-12-17;"Žilinský kraj";NA;3;0;30
"37542";2020-12-17;"Banskobystrický kraj";NA;0;1;40
"37543";2020-12-17;"Bratislavský kraj";NA;3;2;40
"37544";2020-12-17;"Košický kraj";NA;1;1;40
"37545";2020-12-17;"Prešovský kraj";NA;3;4;40
"37546";2020-12-17;"Trenčiansky kraj";NA;1;5;40
"37547";2020-12-17;"Trnavský kraj";NA;1;3;40
"37548";2020-12-17;"Žilinský kraj";NA;1;1;40
"37549";2020-12-17;"Banskobystrický kraj";NA;3;8;50
"37550";2020-12-17;"Bratislavský kraj";NA;3;2;50
"37551";2020-12-17;"Košický kraj";NA;3;1;50
"37552";2020-12-17;"Nitriansky kraj";NA;2;0;50
"37553";2020-12-17;"Prešovský kraj";NA;5;7;50
"37554";2020-12-17;"Trenčiansky kraj";NA;4;6;50
"37555";2020-12-17;"Trnavský kraj";NA;0;4;50
"37556";2020-12-17;"Žilinský kraj";NA;3;5;50
"37557";2020-12-17;"Banskobystrický kraj";NA;14;12;60
"37558";2020-12-17;"Bratislavský kraj";NA;4;10;60
"37559";2020-12-17;"Košický kraj";NA;5;5;60
"37560";2020-12-17;"Nitriansky kraj";NA;2;1;60
"37561";2020-12-17;"Prešovský kraj";NA;13;9;60
"37562";2020-12-17;"Trenčiansky kraj";NA;8;15;60
"37563";2020-12-17;"Trnavský kraj";NA;3;7;60
"37564";2020-12-17;"Žilinský kraj";NA;7;11;60
"37565";2020-12-17;"Banskobystrický kraj";NA;8;10;70
"37566";2020-12-17;"Bratislavský kraj";NA;7;6;70
"37567";2020-12-17;"Košický kraj";NA;3;10;70
"37568";2020-12-17;"Nitriansky kraj";NA;3;2;70
"37569";2020-12-17;"Prešovský kraj";NA;12;13;70
"37570";2020-12-17;"Trenčiansky kraj";NA;8;8;70
"37571";2020-12-17;"Trnavský kraj";NA;4;6;70
"37572";2020-12-17;"Žilinský kraj";NA;13;11;70
"37573";2020-12-17;"Banskobystrický kraj";NA;10;6;80
"37574";2020-12-17;"Bratislavský kraj";NA;7;7;80
"37575";2020-12-17;"Košický kraj";NA;1;1;80
"37576";2020-12-17;"Nitriansky kraj";NA;2;7;80
"37577";2020-12-17;"Prešovský kraj";NA;8;8;80
"37578";2020-12-17;"Trenčiansky kraj";NA;11;8;80
"37579";2020-12-17;"Trnavský kraj";NA;6;5;80
"37580";2020-12-17;"Žilinský kraj";NA;5;2;80
"37581";2020-12-17;"Banskobystrický kraj";NA;0;1;90
"37582";2020-12-17;"Bratislavský kraj";NA;0;1;90
"37583";2020-12-17;"Košický kraj";NA;1;0;90
"37584";2020-12-17;"Nitriansky kraj";NA;1;0;90
"37585";2020-12-17;"Prešovský kraj";NA;1;2;90
"37586";2020-12-17;"Trenčiansky kraj";NA;1;0;90
"37587";2020-12-17;"Žilinský kraj";NA;2;3;90
"37588";2020-12-16;"Banskobystrický kraj";NA;1;0;0
"37589";2020-12-16;"Bratislavský kraj";NA;0;2;0
"37590";2020-12-16;"Prešovský kraj";NA;0;1;10
"37591";2020-12-16;"Žilinský kraj";NA;0;2;10
"37592";2020-12-16;"Banskobystrický kraj";NA;0;1;20
"37593";2020-12-16;"Bratislavský kraj";NA;2;0;20
"37594";2020-12-16;"Prešovský kraj";NA;1;1;20
"37595";2020-12-16;"Trenčiansky kraj";NA;0;1;20
"37596";2020-12-16;"Trnavský kraj";NA;0;2;20
"37597";2020-12-16;"Žilinský kraj";NA;0;1;20
"37598";2020-12-16;"Banskobystrický kraj";NA;1;1;30
"37599";2020-12-16;"Bratislavský kraj";NA;3;2;30
"37600";2020-12-16;"Košický kraj";NA;1;0;30
"37601";2020-12-16;"Prešovský kraj";NA;2;0;30
"37602";2020-12-16;"Trenčiansky kraj";NA;1;0;30
"37603";2020-12-16;"Žilinský kraj";NA;2;3;30
"37604";2020-12-16;"Banskobystrický kraj";NA;1;1;40
"37605";2020-12-16;"Bratislavský kraj";NA;3;0;40
"37606";2020-12-16;"Košický kraj";NA;1;1;40
"37607";2020-12-16;"Nitriansky kraj";NA;0;2;40
"37608";2020-12-16;"Prešovský kraj";NA;3;0;40
"37609";2020-12-16;"Trenčiansky kraj";NA;1;1;40
"37610";2020-12-16;"Trnavský kraj";NA;1;1;40
"37611";2020-12-16;"Žilinský kraj";NA;3;0;40
"37612";2020-12-16;"Banskobystrický kraj";NA;3;4;50
"37613";2020-12-16;"Bratislavský kraj";NA;4;6;50
"37614";2020-12-16;"Košický kraj";NA;3;0;50
"37615";2020-12-16;"Nitriansky kraj";NA;1;0;50
"37616";2020-12-16;"Prešovský kraj";NA;4;4;50
"37617";2020-12-16;"Trenčiansky kraj";NA;5;6;50
"37618";2020-12-16;"Trnavský kraj";NA;5;4;50
"37619";2020-12-16;"Žilinský kraj";NA;3;4;50
"37620";2020-12-16;"Banskobystrický kraj";NA;9;4;60
"37621";2020-12-16;"Bratislavský kraj";NA;8;3;60
"37622";2020-12-16;"Košický kraj";NA;6;1;60
"37623";2020-12-16;"Nitriansky kraj";NA;1;4;60
"37624";2020-12-16;"Prešovský kraj";NA;15;6;60
"37625";2020-12-16;"Trenčiansky kraj";NA;9;3;60
"37626";2020-12-16;"Trnavský kraj";NA;9;5;60
"37627";2020-12-16;"Žilinský kraj";NA;9;6;60
"37628";2020-12-16;"Banskobystrický kraj";NA;17;7;70
"37629";2020-12-16;"Bratislavský kraj";NA;8;6;70
"37630";2020-12-16;"Košický kraj";NA;4;6;70
"37631";2020-12-16;"Nitriansky kraj";NA;6;6;70
"37632";2020-12-16;"Prešovský kraj";NA;12;5;70
"37633";2020-12-16;"Trenčiansky kraj";NA;10;11;70
"37634";2020-12-16;"Trnavský kraj";NA;11;9;70
"37635";2020-12-16;"Žilinský kraj";NA;11;7;70
"37636";2020-12-16;"Banskobystrický kraj";NA;9;7;80
"37637";2020-12-16;"Bratislavský kraj";NA;3;5;80
"37638";2020-12-16;"Košický kraj";NA;6;4;80
"37639";2020-12-16;"Nitriansky kraj";NA;3;2;80
"37640";2020-12-16;"Prešovský kraj";NA;12;11;80
"37641";2020-12-16;"Trenčiansky kraj";NA;7;13;80
"37642";2020-12-16;"Trnavský kraj";NA;5;7;80
"37643";2020-12-16;"Žilinský kraj";NA;8;7;80
"37644";2020-12-16;"Banskobystrický kraj";NA;1;1;90
"37645";2020-12-16;"Bratislavský kraj";NA;2;2;90
"37646";2020-12-16;"Nitriansky kraj";NA;1;0;90
"37647";2020-12-16;"Prešovský kraj";NA;1;1;90
"37648";2020-12-16;"Trenčiansky kraj";NA;2;3;90
"37649";2020-12-16;"Žilinský kraj";NA;2;4;90
"37650";2020-12-15;"Bratislavský kraj";NA;0;1;0
"37651";2020-12-15;"Trenčiansky kraj";NA;1;0;0
"37652";2020-12-15;"Banskobystrický kraj";NA;1;0;10
"37653";2020-12-15;"Bratislavský kraj";NA;0;1;10
"37654";2020-12-15;"Prešovský kraj";NA;1;0;10
"37655";2020-12-15;"Trenčiansky kraj";NA;0;1;10
"37656";2020-12-15;"Žilinský kraj";NA;1;0;10
"37657";2020-12-15;"Banskobystrický kraj";NA;0;1;20
"37658";2020-12-15;"Košický kraj";NA;1;1;20
"37659";2020-12-15;"Prešovský kraj";NA;3;0;20
"37660";2020-12-15;"Trenčiansky kraj";NA;1;1;20
"37661";2020-12-15;"Trnavský kraj";NA;1;0;20
"37662";2020-12-15;"Žilinský kraj";NA;1;1;20
"37663";2020-12-15;"Banskobystrický kraj";NA;3;1;30
"37664";2020-12-15;"Bratislavský kraj";NA;1;2;30
"37665";2020-12-15;"Košický kraj";NA;1;1;30
"37666";2020-12-15;"Prešovský kraj";NA;2;1;30
"37667";2020-12-15;"Trenčiansky kraj";NA;1;2;30
"37668";2020-12-15;"Trnavský kraj";NA;1;0;30
"37669";2020-12-15;"Žilinský kraj";NA;1;3;30
"37670";2020-12-15;"Banskobystrický kraj";NA;1;3;40
"37671";2020-12-15;"Bratislavský kraj";NA;2;0;40
"37672";2020-12-15;"Košický kraj";NA;1;0;40
"37673";2020-12-15;"Nitriansky kraj";NA;1;0;40
"37674";2020-12-15;"Prešovský kraj";NA;1;2;40
"37675";2020-12-15;"Trenčiansky kraj";NA;1;3;40
"37676";2020-12-15;"Žilinský kraj";NA;2;2;40
"37677";2020-12-15;"Banskobystrický kraj";NA;3;0;50
"37678";2020-12-15;"Bratislavský kraj";NA;1;2;50
"37679";2020-12-15;"Košický kraj";NA;1;3;50
"37680";2020-12-15;"Prešovský kraj";NA;3;6;50
"37681";2020-12-15;"Trenčiansky kraj";NA;6;4;50
"37682";2020-12-15;"Trnavský kraj";NA;0;5;50
"37683";2020-12-15;"Žilinský kraj";NA;4;4;50
"37684";2020-12-15;"Banskobystrický kraj";NA;10;5;60
"37685";2020-12-15;"Bratislavský kraj";NA;11;4;60
"37686";2020-12-15;"Košický kraj";NA;3;7;60
"37687";2020-12-15;"Nitriansky kraj";NA;4;1;60
"37688";2020-12-15;"Prešovský kraj";NA;9;8;60
"37689";2020-12-15;"Trenčiansky kraj";NA;10;7;60
"37690";2020-12-15;"Trnavský kraj";NA;4;10;60
"37691";2020-12-15;"Žilinský kraj";NA;10;5;60
"37692";2020-12-15;"Banskobystrický kraj";NA;15;13;70
"37693";2020-12-15;"Bratislavský kraj";NA;3;5;70
"37694";2020-12-15;"Košický kraj";NA;7;0;70
"37695";2020-12-15;"Nitriansky kraj";NA;3;1;70
"37696";2020-12-15;"Prešovský kraj";NA;7;12;70
"37697";2020-12-15;"Trenčiansky kraj";NA;10;16;70
"37698";2020-12-15;"Trnavský kraj";NA;10;5;70
"37699";2020-12-15;"Žilinský kraj";NA;7;5;70
"37700";2020-12-15;"Banskobystrický kraj";NA;9;4;80
"37701";2020-12-15;"Bratislavský kraj";NA;5;6;80
"37702";2020-12-15;"Košický kraj";NA;1;1;80
"37703";2020-12-15;"Nitriansky kraj";NA;3;5;80
"37704";2020-12-15;"Prešovský kraj";NA;8;11;80
"37705";2020-12-15;"Trenčiansky kraj";NA;12;6;80
"37706";2020-12-15;"Trnavský kraj";NA;4;4;80
"37707";2020-12-15;"Žilinský kraj";NA;10;5;80
"37708";2020-12-15;"Banskobystrický kraj";NA;2;1;90
"37709";2020-12-15;"Bratislavský kraj";NA;2;1;90
"37710";2020-12-15;"Nitriansky kraj";NA;0;3;90
"37711";2020-12-15;"Prešovský kraj";NA;1;1;90
"37712";2020-12-15;"Trenčiansky kraj";NA;0;1;90
"37713";2020-12-15;"Trnavský kraj";NA;1;1;90
"37714";2020-12-15;"Žilinský kraj";NA;1;2;90
"37715";2020-12-14;"Bratislavský kraj";NA;0;1;0
"37716";2020-12-14;"Prešovský kraj";NA;1;0;10
"37717";2020-12-14;"Žilinský kraj";NA;0;1;10
"37718";2020-12-14;"Banskobystrický kraj";NA;0;3;20
"37719";2020-12-14;"Bratislavský kraj";NA;0;1;20
"37720";2020-12-14;"Košický kraj";NA;1;0;20
"37721";2020-12-14;"Prešovský kraj";NA;1;2;20
"37722";2020-12-14;"Žilinský kraj";NA;1;0;20
"37723";2020-12-14;"Bratislavský kraj";NA;2;0;30
"37724";2020-12-14;"Košický kraj";NA;0;2;30
"37725";2020-12-14;"Prešovský kraj";NA;0;1;30
"37726";2020-12-14;"Trenčiansky kraj";NA;1;0;30
"37727";2020-12-14;"Žilinský kraj";NA;1;1;30
"37728";2020-12-14;"Banskobystrický kraj";NA;1;0;40
"37729";2020-12-14;"Bratislavský kraj";NA;0;3;40
"37730";2020-12-14;"Košický kraj";NA;1;2;40
"37731";2020-12-14;"Nitriansky kraj";NA;0;1;40
"37732";2020-12-14;"Prešovský kraj";NA;4;3;40
"37733";2020-12-14;"Trenčiansky kraj";NA;1;2;40
"37734";2020-12-14;"Trnavský kraj";NA;3;1;40
"37735";2020-12-14;"Žilinský kraj";NA;1;2;40
"37736";2020-12-14;"Banskobystrický kraj";NA;3;3;50
"37737";2020-12-14;"Bratislavský kraj";NA;0;4;50
"37738";2020-12-14;"Košický kraj";NA;2;2;50
"37739";2020-12-14;"Prešovský kraj";NA;2;4;50
"37740";2020-12-14;"Trenčiansky kraj";NA;7;5;50
"37741";2020-12-14;"Trnavský kraj";NA;1;4;50
"37742";2020-12-14;"Žilinský kraj";NA;6;4;50
"37743";2020-12-14;"Banskobystrický kraj";NA;8;7;60
"37744";2020-12-14;"Bratislavský kraj";NA;3;6;60
"37745";2020-12-14;"Košický kraj";NA;3;3;60
"37746";2020-12-14;"Nitriansky kraj";NA;3;1;60
"37747";2020-12-14;"Prešovský kraj";NA;13;13;60
"37748";2020-12-14;"Trenčiansky kraj";NA;10;8;60
"37749";2020-12-14;"Trnavský kraj";NA;2;5;60
"37750";2020-12-14;"Žilinský kraj";NA;11;9;60
"37751";2020-12-14;"Banskobystrický kraj";NA;11;13;70
"37752";2020-12-14;"Bratislavský kraj";NA;8;3;70
"37753";2020-12-14;"Košický kraj";NA;7;4;70
"37754";2020-12-14;"Nitriansky kraj";NA;3;6;70
"37755";2020-12-14;"Prešovský kraj";NA;10;13;70
"37756";2020-12-14;"Trenčiansky kraj";NA;14;14;70
"37757";2020-12-14;"Trnavský kraj";NA;12;11;70
"37758";2020-12-14;"Žilinský kraj";NA;8;5;70
"37759";2020-12-14;"Banskobystrický kraj";NA;9;14;80
"37760";2020-12-14;"Bratislavský kraj";NA;0;5;80
"37761";2020-12-14;"Košický kraj";NA;6;2;80
"37762";2020-12-14;"Nitriansky kraj";NA;2;1;80
"37763";2020-12-14;"Prešovský kraj";NA;11;9;80
"37764";2020-12-14;"Trenčiansky kraj";NA;12;12;80
"37765";2020-12-14;"Trnavský kraj";NA;4;6;80
"37766";2020-12-14;"Žilinský kraj";NA;8;5;80
"37767";2020-12-14;"Banskobystrický kraj";NA;1;0;90
"37768";2020-12-14;"Bratislavský kraj";NA;1;0;90
"37769";2020-12-14;"Nitriansky kraj";NA;2;1;90
"37770";2020-12-14;"Trenčiansky kraj";NA;1;0;90
"37771";2020-12-14;"Trnavský kraj";NA;2;2;90
"37772";2020-12-14;"Žilinský kraj";NA;0;1;90
"37773";2020-12-13;"Banskobystrický kraj";NA;1;1;0
"37774";2020-12-13;"Bratislavský kraj";NA;1;0;0
"37775";2020-12-13;"Prešovský kraj";NA;1;2;0
"37776";2020-12-13;"Nitriansky kraj";NA;0;1;10
"37777";2020-12-13;"Banskobystrický kraj";NA;2;0;20
"37778";2020-12-13;"Prešovský kraj";NA;1;0;20
"37779";2020-12-13;"Žilinský kraj";NA;1;0;20
"37780";2020-12-13;"Bratislavský kraj";NA;1;0;30
"37781";2020-12-13;"Trenčiansky kraj";NA;0;2;30
"37782";2020-12-13;"Žilinský kraj";NA;0;3;30
"37783";2020-12-13;"Košický kraj";NA;2;2;40
"37784";2020-12-13;"Prešovský kraj";NA;2;3;40
"37785";2020-12-13;"Trenčiansky kraj";NA;0;3;40
"37786";2020-12-13;"Trnavský kraj";NA;2;2;40
"37787";2020-12-13;"Žilinský kraj";NA;2;4;40
"37788";2020-12-13;"Banskobystrický kraj";NA;2;4;50
"37789";2020-12-13;"Bratislavský kraj";NA;3;0;50
"37790";2020-12-13;"Košický kraj";NA;3;3;50
"37791";2020-12-13;"Nitriansky kraj";NA;0;1;50
"37792";2020-12-13;"Prešovský kraj";NA;2;10;50
"37793";2020-12-13;"Trenčiansky kraj";NA;6;6;50
"37794";2020-12-13;"Trnavský kraj";NA;4;3;50
"37795";2020-12-13;"Žilinský kraj";NA;3;3;50
"37796";2020-12-13;"Banskobystrický kraj";NA;6;11;60
"37797";2020-12-13;"Bratislavský kraj";NA;3;7;60
"37798";2020-12-13;"Košický kraj";NA;2;1;60
"37799";2020-12-13;"Nitriansky kraj";NA;0;2;60
"37800";2020-12-13;"Prešovský kraj";NA;8;12;60
"37801";2020-12-13;"Trenčiansky kraj";NA;4;11;60
"37802";2020-12-13;"Trnavský kraj";NA;7;11;60
"37803";2020-12-13;"Žilinský kraj";NA;5;8;60
"37804";2020-12-13;"Banskobystrický kraj";NA;4;13;70
"37805";2020-12-13;"Bratislavský kraj";NA;4;5;70
"37806";2020-12-13;"Košický kraj";NA;0;5;70
"37807";2020-12-13;"Nitriansky kraj";NA;2;2;70
"37808";2020-12-13;"Prešovský kraj";NA;8;11;70
"37809";2020-12-13;"Trenčiansky kraj";NA;9;18;70
"37810";2020-12-13;"Trnavský kraj";NA;1;7;70
"37811";2020-12-13;"Žilinský kraj";NA;1;7;70
"37812";2020-12-13;"Banskobystrický kraj";NA;4;6;80
"37813";2020-12-13;"Bratislavský kraj";NA;3;4;80
"37814";2020-12-13;"Košický kraj";NA;3;3;80
"37815";2020-12-13;"Nitriansky kraj";NA;3;4;80
"37816";2020-12-13;"Prešovský kraj";NA;7;0;80
"37817";2020-12-13;"Trenčiansky kraj";NA;7;11;80
"37818";2020-12-13;"Trnavský kraj";NA;2;6;80
"37819";2020-12-13;"Žilinský kraj";NA;5;6;80
"37820";2020-12-13;"Bratislavský kraj";NA;1;1;90
"37821";2020-12-13;"Košický kraj";NA;1;1;90
"37822";2020-12-13;"Prešovský kraj";NA;1;1;90
"37823";2020-12-13;"Trenčiansky kraj";NA;2;4;90
"37824";2020-12-12;"Bratislavský kraj";NA;0;1;0
"37825";2020-12-12;"Nitriansky kraj";NA;1;0;10
"37826";2020-12-12;"Bratislavský kraj";NA;1;0;20
"37827";2020-12-12;"Trnavský kraj";NA;1;0;20
"37828";2020-12-12;"Banskobystrický kraj";NA;1;1;30
"37829";2020-12-12;"Trenčiansky kraj";NA;1;1;30
"37830";2020-12-12;"Banskobystrický kraj";NA;1;0;40
"37831";2020-12-12;"Bratislavský kraj";NA;2;0;40
"37832";2020-12-12;"Prešovský kraj";NA;1;0;40
"37833";2020-12-12;"Trenčiansky kraj";NA;3;1;40
"37834";2020-12-12;"Žilinský kraj";NA;2;1;40
"37835";2020-12-12;"Banskobystrický kraj";NA;4;0;50
"37836";2020-12-12;"Bratislavský kraj";NA;4;1;50
"37837";2020-12-12;"Košický kraj";NA;1;1;50
"37838";2020-12-12;"Prešovský kraj";NA;1;0;50
"37839";2020-12-12;"Trenčiansky kraj";NA;2;0;50
