"";"Datum";"Kraj";"Admission";"Discharges"
"576";2020-08-25;"Bratislavský kraj";0;0
"577";2020-08-26;"Bratislavský kraj";0;0
"578";2020-08-27;"Bratislavský kraj";0;0
"579";2020-08-28;"Bratislavský kraj";0;0
"580";2020-08-29;"Bratislavský kraj";0;0
"581";2020-08-30;"Bratislavský kraj";0;0
"582";2020-08-31;"Bratislavský kraj";0;0
"583";2020-09-01;"Bratislavský kraj";0;0
"584";2020-09-02;"Bratislavský kraj";0;0
"585";2020-09-03;"Bratislavský kraj";0;0
"586";2020-09-04;"Bratislavský kraj";0;0
"587";2020-09-05;"Bratislavský kraj";0;0
"588";2020-09-06;"Bratislavský kraj";0;0
"589";2020-09-07;"Bratislavský kraj";0;0
"590";2020-09-08;"Bratislavský kraj";0;0
"591";2020-09-09;"Bratislavský kraj";0;0
"592";2020-09-10;"Bratislavský kraj";0;0
"593";2020-09-11;"Bratislavský kraj";1;0
"594";2020-09-12;"Bratislavský kraj";0;0
"595";2020-09-13;"Bratislavský kraj";0;0
"596";2020-09-14;"Bratislavský kraj";0;0
"597";2020-09-15;"Bratislavský kraj";0;0
"598";2020-09-16;"Bratislavský kraj";0;0
"599";2020-09-17;"Bratislavský kraj";0;0
"600";2020-09-18;"Bratislavský kraj";0;0
"601";2020-09-19;"Bratislavský kraj";0;0
"602";2020-09-20;"Bratislavský kraj";0;0
"603";2020-09-21;"Bratislavský kraj";0;0
"604";2020-09-22;"Bratislavský kraj";0;0
"605";2020-09-23;"Bratislavský kraj";0;0
"606";2020-09-24;"Bratislavský kraj";0;0
"607";2020-09-25;"Bratislavský kraj";0;0
"608";2020-09-26;"Bratislavský kraj";0;0
"609";2020-09-27;"Bratislavský kraj";0;0
"610";2020-09-28;"Bratislavský kraj";0;0
"611";2020-09-29;"Bratislavský kraj";0;0
"612";2020-09-30;"Bratislavský kraj";0;0
"613";2020-10-01;"Bratislavský kraj";0;0
"614";2020-10-02;"Bratislavský kraj";0;1
"615";2020-10-03;"Bratislavský kraj";0;0
"616";2020-10-04;"Bratislavský kraj";0;0
"617";2020-10-05;"Bratislavský kraj";0;0
"618";2020-10-06;"Bratislavský kraj";1;0
"619";2020-10-07;"Bratislavský kraj";0;0
"620";2020-10-08;"Bratislavský kraj";0;0
"621";2020-10-09;"Bratislavský kraj";0;0
"622";2020-10-10;"Bratislavský kraj";0;0
"623";2020-10-11;"Bratislavský kraj";0;0
"624";2020-10-12;"Bratislavský kraj";1;0
"625";2020-10-13;"Bratislavský kraj";0;1
"626";2020-10-14;"Bratislavský kraj";0;0
"627";2020-10-15;"Bratislavský kraj";0;0
"628";2020-10-16;"Bratislavský kraj";0;0
"629";2020-10-17;"Bratislavský kraj";0;0
"630";2020-10-18;"Bratislavský kraj";1;0
"631";2020-10-19;"Bratislavský kraj";0;0
"632";2020-10-20;"Bratislavský kraj";0;0
"633";2020-10-21;"Bratislavský kraj";2;0
"634";2020-10-22;"Bratislavský kraj";0;0
"635";2020-10-23;"Bratislavský kraj";0;0
"636";2020-10-24;"Bratislavský kraj";0;0
"637";2020-10-25;"Bratislavský kraj";1;0
"638";2020-10-26;"Bratislavský kraj";0;1
"639";2020-10-27;"Bratislavský kraj";0;0
"640";2020-10-28;"Bratislavský kraj";2;0
"641";2020-10-29;"Bratislavský kraj";0;1
"642";2020-10-30;"Bratislavský kraj";1;1
"643";2020-10-31;"Bratislavský kraj";0;1
"644";2020-11-01;"Bratislavský kraj";1;0
"645";2020-11-02;"Bratislavský kraj";1;0
"646";2020-11-03;"Bratislavský kraj";0;1
"647";2020-11-04;"Bratislavský kraj";0;1
"648";2020-11-05;"Bratislavský kraj";1;0
"649";2020-11-06;"Bratislavský kraj";0;0
"650";2020-11-07;"Bratislavský kraj";0;0
"651";2020-11-08;"Bratislavský kraj";2;0
"652";2020-11-09;"Bratislavský kraj";2;0
"653";2020-11-10;"Bratislavský kraj";2;0
"654";2020-11-11;"Bratislavský kraj";0;0
"655";2020-11-12;"Bratislavský kraj";0;0
"656";2020-11-13;"Bratislavský kraj";1;0
"657";2020-11-14;"Bratislavský kraj";0;0
"658";2020-11-15;"Bratislavský kraj";1;1
"659";2020-11-16;"Bratislavský kraj";3;0
"660";2020-11-17;"Bratislavský kraj";0;2
"661";2020-11-18;"Bratislavský kraj";2;0
"662";2020-11-19;"Bratislavský kraj";0;1
"663";2020-11-20;"Bratislavský kraj";0;0
"664";2020-11-21;"Bratislavský kraj";1;0
"665";2020-11-22;"Bratislavský kraj";0;0
"666";2020-11-23;"Bratislavský kraj";0;0
"667";2020-11-24;"Bratislavský kraj";0;0
"668";2020-11-25;"Bratislavský kraj";1;4
"669";2020-11-26;"Bratislavský kraj";0;1
"670";2020-11-27;"Bratislavský kraj";0;1
"671";2020-11-28;"Bratislavský kraj";0;0
"672";2020-11-29;"Bratislavský kraj";1;1
"673";2020-11-30;"Bratislavský kraj";0;1
"674";2020-12-01;"Bratislavský kraj";0;0
"675";2020-12-02;"Bratislavský kraj";0;1
"676";2020-12-03;"Bratislavský kraj";2;1
"677";2020-12-04;"Bratislavský kraj";0;0
"678";2020-12-05;"Bratislavský kraj";0;0
"679";2020-12-06;"Bratislavský kraj";0;0
"680";2020-12-07;"Bratislavský kraj";2;2
"681";2020-12-08;"Bratislavský kraj";1;0
"682";2020-12-09;"Bratislavský kraj";1;0
"683";2020-12-10;"Bratislavský kraj";1;2
"684";2020-12-11;"Bratislavský kraj";1;1
"685";2020-12-12;"Bratislavský kraj";1;0
"686";2020-12-13;"Bratislavský kraj";0;0
"687";2020-12-14;"Bratislavský kraj";1;0
"688";2020-12-15;"Bratislavský kraj";4;0
"689";2020-12-16;"Bratislavský kraj";2;1
"690";2020-12-17;"Bratislavský kraj";1;2
"691";2020-12-18;"Bratislavský kraj";0;1
"692";2020-12-19;"Bratislavský kraj";2;0
"693";2020-12-20;"Bratislavský kraj";1;1
"694";2020-12-21;"Bratislavský kraj";0;1
"695";2020-12-22;"Bratislavský kraj";2;2
"696";2020-12-23;"Bratislavský kraj";2;2
"697";2020-12-24;"Bratislavský kraj";1;0
"698";2020-12-25;"Bratislavský kraj";0;1
"699";2020-12-26;"Bratislavský kraj";1;0
"700";2020-12-27;"Bratislavský kraj";1;0
"701";2020-12-28;"Bratislavský kraj";2;4
"702";2020-12-29;"Bratislavský kraj";3;3
"703";2020-12-30;"Bratislavský kraj";0;1
"704";2020-12-31;"Bratislavský kraj";2;0
"705";2021-01-01;"Bratislavský kraj";2;3
"706";2021-01-02;"Bratislavský kraj";2;2
"707";2021-01-03;"Bratislavský kraj";5;1
"708";2021-01-04;"Bratislavský kraj";2;1
"709";2021-01-05;"Bratislavský kraj";3;1
"710";2021-01-06;"Bratislavský kraj";4;1
"711";2021-01-07;"Bratislavský kraj";2;3
"712";2021-01-08;"Bratislavský kraj";2;1
"713";2021-01-09;"Bratislavský kraj";1;1
"714";2021-01-10;"Bratislavský kraj";1;5
"715";2021-01-11;"Bratislavský kraj";0;1
"716";2021-01-12;"Bratislavský kraj";3;0
"717";2021-01-13;"Bratislavský kraj";2;1
"718";2021-01-14;"Bratislavský kraj";2;0
"719";2021-01-15;"Bratislavský kraj";1;1
"720";2021-01-16;"Bratislavský kraj";1;2
"721";2021-01-17;"Bratislavský kraj";3;2
"722";2021-01-18;"Bratislavský kraj";3;3
"723";2021-01-19;"Bratislavský kraj";0;0
"724";2021-01-20;"Bratislavský kraj";2;1
"725";2021-01-21;"Bratislavský kraj";2;2
"726";2021-01-22;"Bratislavský kraj";6;1
"727";2021-01-23;"Bratislavský kraj";0;1
"728";2021-01-24;"Bratislavský kraj";5;2
"729";2021-01-25;"Bratislavský kraj";7;7
"730";2021-01-26;"Bratislavský kraj";2;0
"731";2021-01-27;"Bratislavský kraj";2;1
"732";2021-01-28;"Bratislavský kraj";6;3
"733";2021-01-29;"Bratislavský kraj";3;5
"734";2021-01-30;"Bratislavský kraj";5;3
"735";2021-01-31;"Bratislavský kraj";5;0
"736";2021-02-01;"Bratislavský kraj";3;0
"737";2021-02-02;"Bratislavský kraj";4;3
"738";2021-02-03;"Bratislavský kraj";1;3
"739";2021-02-04;"Bratislavský kraj";1;2
"740";2021-02-05;"Bratislavský kraj";2;4
"741";2021-02-06;"Bratislavský kraj";3;3
"742";2021-02-07;"Bratislavský kraj";0;1
"743";2021-02-08;"Bratislavský kraj";4;4
"744";2021-02-09;"Bratislavský kraj";2;5
"745";2021-02-10;"Bratislavský kraj";3;5
"746";2021-02-11;"Bratislavský kraj";3;3
"747";2021-02-12;"Bratislavský kraj";5;1
"748";2021-02-13;"Bratislavský kraj";3;3
"749";2021-02-14;"Bratislavský kraj";2;1
"750";2021-02-15;"Bratislavský kraj";4;3
"751";2021-02-16;"Bratislavský kraj";2;3
"752";2021-02-17;"Bratislavský kraj";4;3
"753";2021-02-18;"Bratislavský kraj";3;0
"754";2021-02-19;"Bratislavský kraj";2;4
"755";2021-02-20;"Bratislavský kraj";1;0
"756";2021-02-21;"Bratislavský kraj";6;0
"757";2021-02-22;"Bratislavský kraj";2;3
"758";2021-02-23;"Bratislavský kraj";3;2
"759";2021-02-24;"Bratislavský kraj";1;1
"760";2021-02-25;"Bratislavský kraj";2;1
"761";2021-02-26;"Bratislavský kraj";3;3
"762";2021-02-27;"Bratislavský kraj";3;3
"763";2021-02-28;"Bratislavský kraj";3;1
"764";2021-03-01;"Bratislavský kraj";3;3
"765";2021-03-02;"Bratislavský kraj";7;4
"766";2021-03-03;"Bratislavský kraj";3;0
"767";2021-03-04;"Bratislavský kraj";2;2
"768";2021-03-05;"Bratislavský kraj";5;4
"769";2021-03-06;"Bratislavský kraj";5;3
"770";2021-03-07;"Bratislavský kraj";3;3
"771";2021-03-08;"Bratislavský kraj";5;5
"772";2021-03-09;"Bratislavský kraj";2;2
"773";2021-03-10;"Bratislavský kraj";3;8
"774";2021-03-11;"Bratislavský kraj";5;9
"775";2021-03-12;"Bratislavský kraj";2;4
"776";2021-03-13;"Bratislavský kraj";4;1
"777";2021-03-14;"Bratislavský kraj";2;2
"778";2021-03-15;"Bratislavský kraj";0;2
"779";2021-03-16;"Bratislavský kraj";4;7
"780";2021-03-17;"Bratislavský kraj";1;4
"781";2021-03-18;"Bratislavský kraj";9;6
"782";2021-03-19;"Bratislavský kraj";4;4
"783";2021-03-20;"Bratislavský kraj";5;2
"784";2021-03-21;"Bratislavský kraj";1;2
"785";2021-03-22;"Bratislavský kraj";0;2
"786";2021-03-23;"Bratislavský kraj";4;1
"787";2021-03-24;"Bratislavský kraj";0;3
"788";2021-03-25;"Bratislavský kraj";0;6
"789";2021-03-26;"Bratislavský kraj";2;3
"790";2021-03-27;"Bratislavský kraj";4;3
"791";2021-03-28;"Bratislavský kraj";3;1
"792";2021-03-29;"Bratislavský kraj";2;4
"793";2021-03-30;"Bratislavský kraj";2;4
"794";2021-03-31;"Bratislavský kraj";5;3
"795";2021-04-01;"Bratislavský kraj";0;2
"796";2021-04-02;"Bratislavský kraj";1;0
"797";2021-04-03;"Bratislavský kraj";0;2
"798";2021-04-04;"Bratislavský kraj";1;1
"799";2021-04-05;"Bratislavský kraj";0;1
"800";2021-04-06;"Bratislavský kraj";1;6
"801";2021-04-07;"Bratislavský kraj";1;4
"802";2021-04-08;"Bratislavský kraj";1;4
"803";2021-04-09;"Bratislavský kraj";1;7
"804";2021-04-10;"Bratislavský kraj";0;0
"805";2021-04-11;"Bratislavský kraj";1;1
"806";2021-04-12;"Bratislavský kraj";0;0
"807";2021-04-13;"Bratislavský kraj";2;4
"808";2021-04-14;"Bratislavský kraj";0;0
"809";2021-04-15;"Bratislavský kraj";0;2
"810";2021-04-16;"Bratislavský kraj";0;0
"811";2021-04-17;"Bratislavský kraj";0;1
"812";2021-04-18;"Bratislavský kraj";0;1
"813";2021-04-19;"Bratislavský kraj";0;1
"814";2021-04-20;"Bratislavský kraj";0;1
"815";2021-04-21;"Bratislavský kraj";0;2
"816";2021-04-22;"Bratislavský kraj";0;3
"817";2021-04-23;"Bratislavský kraj";0;1
"818";2021-04-24;"Bratislavský kraj";1;1
"819";2021-04-25;"Bratislavský kraj";2;0
"820";2021-04-26;"Bratislavský kraj";1;2
"821";2021-04-27;"Bratislavský kraj";2;2
"822";2021-04-28;"Bratislavský kraj";1;3
"823";2021-04-29;"Bratislavský kraj";0;3
"824";2021-04-30;"Bratislavský kraj";0;0
"825";2021-05-01;"Bratislavský kraj";0;0
"826";2021-05-02;"Bratislavský kraj";0;2
"827";2021-05-03;"Bratislavský kraj";2;4
"828";2021-05-04;"Bratislavský kraj";0;1
"829";2020-03-17;"Prešovský kraj";0;0
"830";2020-03-18;"Prešovský kraj";0;0
"831";2020-03-19;"Prešovský kraj";0;0
"832";2020-03-20;"Prešovský kraj";0;0
"833";2020-03-21;"Prešovský kraj";0;0
"834";2020-03-22;"Prešovský kraj";0;0
"835";2020-03-23;"Prešovský kraj";0;0
"836";2020-03-24;"Prešovský kraj";0;0
"837";2020-03-25;"Prešovský kraj";0;0
"838";2020-03-26;"Prešovský kraj";0;0
"839";2020-03-27;"Prešovský kraj";0;0
"840";2020-03-28;"Prešovský kraj";0;0
"841";2020-03-29;"Prešovský kraj";0;0
"842";2020-03-30;"Prešovský kraj";0;0
"843";2020-03-31;"Prešovský kraj";0;0
"844";2020-04-01;"Prešovský kraj";1;0
"845";2020-04-02;"Prešovský kraj";0;0
"846";2020-04-03;"Prešovský kraj";0;0
"847";2020-04-04;"Prešovský kraj";0;0
"848";2020-04-05;"Prešovský kraj";0;0
"849";2020-04-06;"Prešovský kraj";0;0
"850";2020-04-07;"Prešovský kraj";0;0
"851";2020-04-08;"Prešovský kraj";0;0
"852";2020-04-09;"Prešovský kraj";0;0
"853";2020-04-10;"Prešovský kraj";0;0
"854";2020-04-11;"Prešovský kraj";0;0
"855";2020-04-12;"Prešovský kraj";0;0
"856";2020-04-13;"Prešovský kraj";0;0
"857";2020-04-14;"Prešovský kraj";0;0
"858";2020-04-15;"Prešovský kraj";0;1
"859";2020-04-16;"Prešovský kraj";1;0
"860";2020-04-17;"Prešovský kraj";0;0
"861";2020-04-18;"Prešovský kraj";0;0
"862";2020-04-19;"Prešovský kraj";0;0
"863";2020-04-20;"Prešovský kraj";0;1
"864";2020-04-21;"Prešovský kraj";0;0
"865";2020-04-22;"Prešovský kraj";0;0
"866";2020-04-23;"Prešovský kraj";0;0
"867";2020-04-24;"Prešovský kraj";0;0
"868";2020-04-25;"Prešovský kraj";0;0
"869";2020-04-26;"Prešovský kraj";0;0
"870";2020-04-27;"Prešovský kraj";0;0
"871";2020-04-28;"Prešovský kraj";0;0
"872";2020-04-29;"Prešovský kraj";0;0
"873";2020-04-30;"Prešovský kraj";0;0
"874";2020-05-01;"Prešovský kraj";0;0
"875";2020-05-02;"Prešovský kraj";0;0
"876";2020-05-03;"Prešovský kraj";0;0
"877";2020-05-04;"Prešovský kraj";0;0
"878";2020-05-05;"Prešovský kraj";0;0
"879";2020-05-06;"Prešovský kraj";0;0
"880";2020-05-07;"Prešovský kraj";0;0
"881";2020-05-08;"Prešovský kraj";0;0
"882";2020-05-09;"Prešovský kraj";0;0
"883";2020-05-10;"Prešovský kraj";0;0
"884";2020-05-11;"Prešovský kraj";0;0
"885";2020-05-12;"Prešovský kraj";0;0
"886";2020-05-13;"Prešovský kraj";0;0
"887";2020-05-14;"Prešovský kraj";0;0
"888";2020-05-15;"Prešovský kraj";0;0
"889";2020-05-16;"Prešovský kraj";0;0
"890";2020-05-17;"Prešovský kraj";0;0
"891";2020-05-18;"Prešovský kraj";0;0
"892";2020-05-19;"Prešovský kraj";0;0
"893";2020-05-20;"Prešovský kraj";0;0
"894";2020-05-21;"Prešovský kraj";0;0
"895";2020-05-22;"Prešovský kraj";0;0
"896";2020-05-23;"Prešovský kraj";0;0
"897";2020-05-24;"Prešovský kraj";0;0
"898";2020-05-25;"Prešovský kraj";0;0
"899";2020-05-26;"Prešovský kraj";0;0
"900";2020-05-27;"Prešovský kraj";0;0
"901";2020-05-28;"Prešovský kraj";0;0
"902";2020-05-29;"Prešovský kraj";0;0
"903";2020-05-30;"Prešovský kraj";0;0
"904";2020-05-31;"Prešovský kraj";0;0
"905";2020-06-01;"Prešovský kraj";0;0
"906";2020-06-02;"Prešovský kraj";0;0
"907";2020-06-03;"Prešovský kraj";0;0
"908";2020-06-04;"Prešovský kraj";0;0
"909";2020-06-05;"Prešovský kraj";0;0
"910";2020-06-06;"Prešovský kraj";0;0
"911";2020-06-07;"Prešovský kraj";0;0
"912";2020-06-08;"Prešovský kraj";0;0
"913";2020-06-09;"Prešovský kraj";0;0
"914";2020-06-10;"Prešovský kraj";0;0
"915";2020-06-11;"Prešovský kraj";0;0
"916";2020-06-12;"Prešovský kraj";0;0
"917";2020-06-13;"Prešovský kraj";0;0
"918";2020-06-14;"Prešovský kraj";0;0
"919";2020-06-15;"Prešovský kraj";0;0
"920";2020-06-16;"Prešovský kraj";0;0
"921";2020-06-17;"Prešovský kraj";0;0
"922";2020-06-18;"Prešovský kraj";0;0
"923";2020-06-19;"Prešovský kraj";0;0
"924";2020-06-20;"Prešovský kraj";0;0
"925";2020-06-21;"Prešovský kraj";0;0
"926";2020-06-22;"Prešovský kraj";0;0
"927";2020-06-23;"Prešovský kraj";0;0
"928";2020-06-24;"Prešovský kraj";0;0
"929";2020-06-25;"Prešovský kraj";0;0
"930";2020-06-26;"Prešovský kraj";0;0
"931";2020-06-27;"Prešovský kraj";0;0
"932";2020-06-28;"Prešovský kraj";0;0
"933";2020-06-29;"Prešovský kraj";0;0
"934";2020-06-30;"Prešovský kraj";0;0
"935";2020-07-01;"Prešovský kraj";0;0
"936";2020-07-02;"Prešovský kraj";0;0
"937";2020-07-03;"Prešovský kraj";0;0
"938";2020-07-04;"Prešovský kraj";0;0
"939";2020-07-05;"Prešovský kraj";0;0
"940";2020-07-06;"Prešovský kraj";0;0
"941";2020-07-07;"Prešovský kraj";0;0
"942";2020-07-08;"Prešovský kraj";0;0
"943";2020-07-09;"Prešovský kraj";0;0
"944";2020-07-10;"Prešovský kraj";0;0
"945";2020-07-11;"Prešovský kraj";0;0
"946";2020-07-12;"Prešovský kraj";0;0
"947";2020-07-13;"Prešovský kraj";0;0
"948";2020-07-14;"Prešovský kraj";0;0
"949";2020-07-15;"Prešovský kraj";0;0
"950";2020-07-16;"Prešovský kraj";0;0
"951";2020-07-17;"Prešovský kraj";0;0
"952";2020-07-18;"Prešovský kraj";0;0
"953";2020-07-19;"Prešovský kraj";0;0
"954";2020-07-20;"Prešovský kraj";0;0
"955";2020-07-21;"Prešovský kraj";0;0
"956";2020-07-22;"Prešovský kraj";0;0
"957";2020-07-23;"Prešovský kraj";0;0
"958";2020-07-24;"Prešovský kraj";0;0
"959";2020-07-25;"Prešovský kraj";0;0
"960";2020-07-26;"Prešovský kraj";0;0
"961";2020-07-27;"Prešovský kraj";0;0
"962";2020-07-28;"Prešovský kraj";0;0
"963";2020-07-29;"Prešovský kraj";0;0
"964";2020-07-30;"Prešovský kraj";0;0
"965";2020-07-31;"Prešovský kraj";0;0
"966";2020-08-01;"Prešovský kraj";0;0
"967";2020-08-02;"Prešovský kraj";0;0
"968";2020-08-03;"Prešovský kraj";0;0
"969";2020-08-04;"Prešovský kraj";0;0
"970";2020-08-05;"Prešovský kraj";0;0
"971";2020-08-06;"Prešovský kraj";0;0
"972";2020-08-07;"Prešovský kraj";0;0
"973";2020-08-08;"Prešovský kraj";0;0
"974";2020-08-09;"Prešovský kraj";0;0
"975";2020-08-10;"Prešovský kraj";0;0
"976";2020-08-11;"Prešovský kraj";0;0
"977";2020-08-12;"Prešovský kraj";0;0
"978";2020-08-13;"Prešovský kraj";0;0
"979";2020-08-14;"Prešovský kraj";0;0
"980";2020-08-15;"Prešovský kraj";0;0
"981";2020-08-16;"Prešovský kraj";0;0
"982";2020-08-17;"Prešovský kraj";0;0
"983";2020-08-18;"Prešovský kraj";0;0
"984";2020-08-19;"Prešovský kraj";1;0
"985";2020-08-20;"Prešovský kraj";0;0
"986";2020-08-21;"Prešovský kraj";0;0
"987";2020-08-22;"Prešovský kraj";0;0
"988";2020-08-23;"Prešovský kraj";0;0
"989";2020-08-24;"Prešovský kraj";0;0
"990";2020-08-25;"Prešovský kraj";0;0
"991";2020-08-26;"Prešovský kraj";0;0
"992";2020-08-27;"Prešovský kraj";1;0
"993";2020-08-28;"Prešovský kraj";0;0
"994";2020-08-29;"Prešovský kraj";0;0
"995";2020-08-30;"Prešovský kraj";0;0
"996";2020-08-31;"Prešovský kraj";0;0
"997";2020-09-01;"Prešovský kraj";0;0
"998";2020-09-02;"Prešovský kraj";0;0
"999";2020-09-03;"Prešovský kraj";0;0
"1000";2020-09-04;"Prešovský kraj";0;0
"1001";2020-09-05;"Prešovský kraj";0;0
"1002";2020-09-06;"Prešovský kraj";0;0
"1003";2020-09-07;"Prešovský kraj";0;0
"1004";2020-09-08;"Prešovský kraj";0;0
"1005";2020-09-09;"Prešovský kraj";0;1
"1006";2020-09-10;"Prešovský kraj";0;0
"1007";2020-09-11;"Prešovský kraj";1;0
"1008";2020-09-12;"Prešovský kraj";0;0
"1009";2020-09-13;"Prešovský kraj";0;0
"1010";2020-09-14;"Prešovský kraj";0;0
"1011";2020-09-15;"Prešovský kraj";1;1
"1012";2020-09-16;"Prešovský kraj";0;0
"1013";2020-09-17;"Prešovský kraj";0;0
"1014";2020-09-18;"Prešovský kraj";0;0
"1015";2020-09-19;"Prešovský kraj";1;0
"1016";2020-09-20;"Prešovský kraj";1;1
"1017";2020-09-21;"Prešovský kraj";1;0
"1018";2020-09-22;"Prešovský kraj";0;0
"1019";2020-09-23;"Prešovský kraj";0;1
"1020";2020-09-24;"Prešovský kraj";1;0
"1021";2020-09-25;"Prešovský kraj";0;0
"1022";2020-09-26;"Prešovský kraj";0;0
"1023";2020-09-27;"Prešovský kraj";1;0
"1024";2020-09-28;"Prešovský kraj";0;0
"1025";2020-09-29;"Prešovský kraj";1;0
"1026";2020-09-30;"Prešovský kraj";2;0
"1027";2020-10-01;"Prešovský kraj";1;0
"1028";2020-10-02;"Prešovský kraj";2;0
"1029";2020-10-03;"Prešovský kraj";0;1
"1030";2020-10-04;"Prešovský kraj";1;0
"1031";2020-10-05;"Prešovský kraj";1;0
"1032";2020-10-06;"Prešovský kraj";2;2
"1033";2020-10-07;"Prešovský kraj";2;0
"1034";2020-10-08;"Prešovský kraj";0;1
"1035";2020-10-09;"Prešovský kraj";1;3
"1036";2020-10-10;"Prešovský kraj";2;0
"1037";2020-10-11;"Prešovský kraj";2;0
"1038";2020-10-12;"Prešovský kraj";1;0
"1039";2020-10-13;"Prešovský kraj";0;0
"1040";2020-10-14;"Prešovský kraj";5;0
"1041";2020-10-15;"Prešovský kraj";0;0
"1042";2020-10-16;"Prešovský kraj";3;5
"1043";2020-10-17;"Prešovský kraj";5;1
"1044";2020-10-18;"Prešovský kraj";1;0
"1045";2020-10-19;"Prešovský kraj";0;2
"1046";2020-10-20;"Prešovský kraj";5;3
"1047";2020-10-21;"Prešovský kraj";4;5
"1048";2020-10-22;"Prešovský kraj";0;3
"1049";2020-10-23;"Prešovský kraj";3;1
"1050";2020-10-24;"Prešovský kraj";4;0
"1051";2020-10-25;"Prešovský kraj";3;1
"1052";2020-10-26;"Prešovský kraj";1;2
"1053";2020-10-27;"Prešovský kraj";6;2
"1054";2020-10-28;"Prešovský kraj";5;1
"1055";2020-10-29;"Prešovský kraj";3;4
"1056";2020-10-30;"Prešovský kraj";2;2
"1057";2020-10-31;"Prešovský kraj";3;1
"1058";2020-11-01;"Prešovský kraj";2;2
"1059";2020-11-02;"Prešovský kraj";5;2
"1060";2020-11-03;"Prešovský kraj";3;2
"1061";2020-11-04;"Prešovský kraj";0;4
"1062";2020-11-05;"Prešovský kraj";4;3
"1063";2020-11-06;"Prešovský kraj";1;1
"1064";2020-11-07;"Prešovský kraj";3;1
"1065";2020-11-08;"Prešovský kraj";0;1
"1066";2020-11-09;"Prešovský kraj";2;4
"1067";2020-11-10;"Prešovský kraj";3;1
"1068";2020-11-11;"Prešovský kraj";2;5
"1069";2020-11-12;"Prešovský kraj";2;4
"1070";2020-11-13;"Prešovský kraj";5;3
"1071";2020-11-14;"Prešovský kraj";5;1
"1072";2020-11-15;"Prešovský kraj";2;5
"1073";2020-11-16;"Prešovský kraj";2;2
"1074";2020-11-17;"Prešovský kraj";3;2
"1075";2020-11-18;"Prešovský kraj";2;2
"1076";2020-11-19;"Prešovský kraj";5;6
"1077";2020-11-20;"Prešovský kraj";2;4
"1078";2020-11-21;"Prešovský kraj";0;1
"1079";2020-11-22;"Prešovský kraj";1;0
"1080";2020-11-23;"Prešovský kraj";2;2
"1081";2020-11-24;"Prešovský kraj";2;1
"1082";2020-11-25;"Prešovský kraj";5;2
"1083";2020-11-26;"Prešovský kraj";4;1
"1084";2020-11-27;"Prešovský kraj";3;6
"1085";2020-11-28;"Prešovský kraj";2;1
"1086";2020-11-29;"Prešovský kraj";2;3
"1087";2020-11-30;"Prešovský kraj";2;5
"1088";2020-12-01;"Prešovský kraj";4;0
"1089";2020-12-02;"Prešovský kraj";3;1
"1090";2020-12-03;"Prešovský kraj";3;1
"1091";2020-12-04;"Prešovský kraj";1;4
"1092";2020-12-05;"Prešovský kraj";0;3
"1093";2020-12-06;"Prešovský kraj";3;1
"1094";2020-12-07;"Prešovský kraj";1;4
"1095";2020-12-08;"Prešovský kraj";4;3
"1096";2020-12-09;"Prešovský kraj";5;4
"1097";2020-12-10;"Prešovský kraj";2;5
"1098";2020-12-11;"Prešovský kraj";2;2
"1099";2020-12-12;"Prešovský kraj";3;1
"1100";2020-12-13;"Prešovský kraj";2;1
"1101";2020-12-14;"Prešovský kraj";1;2
"1102";2020-12-15;"Prešovský kraj";2;1
"1103";2020-12-16;"Prešovský kraj";4;2
"1104";2020-12-17;"Prešovský kraj";7;1
"1105";2020-12-18;"Prešovský kraj";2;4
"1106";2020-12-19;"Prešovský kraj";3;1
"1107";2020-12-20;"Prešovský kraj";1;2
"1108";2020-12-21;"Prešovský kraj";2;3
"1109";2020-12-22;"Prešovský kraj";4;4
"1110";2020-12-23;"Prešovský kraj";5;4
"1111";2020-12-24;"Prešovský kraj";4;2
"1112";2020-12-25;"Prešovský kraj";5;1
"1113";2020-12-26;"Prešovský kraj";4;1
"1114";2020-12-27;"Prešovský kraj";4;4
"1115";2020-12-28;"Prešovský kraj";5;5
"1116";2020-12-29;"Prešovský kraj";1;2
"1117";2020-12-30;"Prešovský kraj";5;6
"1118";2020-12-31;"Prešovský kraj";5;4
"1119";2021-01-01;"Prešovský kraj";3;3
"1120";2021-01-02;"Prešovský kraj";6;5
"1121";2021-01-03;"Prešovský kraj";2;2
"1122";2021-01-04;"Prešovský kraj";6;5
"1123";2021-01-05;"Prešovský kraj";3;3
"1124";2021-01-06;"Prešovský kraj";5;3
"1125";2021-01-07;"Prešovský kraj";7;7
"1126";2021-01-08;"Prešovský kraj";2;6
"1127";2021-01-09;"Prešovský kraj";6;3
"1128";2021-01-10;"Prešovský kraj";4;2
"1129";2021-01-11;"Prešovský kraj";3;8
"1130";2021-01-12;"Prešovský kraj";7;8
"1131";2021-01-13;"Prešovský kraj";11;5
"1132";2021-01-14;"Prešovský kraj";4;5
"1133";2021-01-15;"Prešovský kraj";6;2
"1134";2021-01-16;"Prešovský kraj";4;6
"1135";2021-01-17;"Prešovský kraj";7;2
"1136";2021-01-18;"Prešovský kraj";6;1
"1137";2021-01-19;"Prešovský kraj";2;11
"1138";2021-01-20;"Prešovský kraj";3;4
"1139";2021-01-21;"Prešovský kraj";3;4
"1140";2021-01-22;"Prešovský kraj";5;2
